"","A1","A2","A3","A4","A5","A6","B1","B2","B3","B4","B5","B6","C1","C2","C3","C4","C5","C6","D1","D2","D3","D4","D5","D6"
"LINC02249",442.313239762543,439.175048167398,436.97549675566,443.698674346309,433.005124867549,426.578479594999,448.134999484717,426.52713869406,449.304042956508,444.027875638796,439.208203721925,446.933471103433,429.696210759278,465.924755004698,446.566005084638,470.495555442958,464.996111140643,407.123929224944,402.272533218305,379.270308943346,376.5963101732,404.10182285882,394.951748726472,402.521880193979
"FAM88F",107.881277990864,80.7451882280867,84.4710997445886,90.5849845546339,98.3243078301857,74.1434024057975,91.1959626960146,82.8379153662017,88.0080084141614,101.400596600206,97.8030639215832,82.3298499401061,85.5367164274909,77.1398601001155,95.8149282940218,94.7168295421271,80.431759764868,89.9459843636505,87.8914778460162,93.2964396331225,80.7662909598385,78.8491361675745,90.7494309371505,95.5136664867068
"LINC01772",30.206757837442,36.4338044443806,35.7377729688644,39.4212432784055,45.380449767778,24.3759131197143,52.9524944686536,35.2501767515752,37.0560035428048,38.4254892379728,38.9401087835933,49.7597994143499,56.3536014110529,25.7132867000385,50.4739354406008,50.4470070387416,43.5672032059702,37.8719934162739,51.8334356527788,40.5636694057054,53.5311463338464,56.4488133926954,48.5701179663623,39.7973610361278
"LINC01776",117.590593010042,150.658704864601,160.81997835989,135.038726974963,142.759331561135,149.30246785825,150.032067661185,163.913321894825,160.962015389058,176.116825674042,145.799011957175,138.422714734464,144.909260771279,133.7090908402,132.601016835477,161.636328675152,149.133887897359,155.038473047871,141.978541135872,149.071485065968,146.506295229474,160.386311068135,148.266675897316,155.778241769986
"LINC00623",23.7338811579901,13.7857638438197,19.4933307102897,21.8074962816711,22.690224883889,22.3445870264047,14.7090262412927,19.3875972133663,22.0020021035403,23.4822434232056,27.1675177559953,18.9991961400245,27.1704863946148,24.684755232037,18.8207894863257,30.8859226767806,24.2970940956372,21.3029962966541,15.7753934595414,22.310018173138,21.6002871171661,25.0883615078646,19.1724149867219,19.3301467889764
"LINC00951",11.8669405789951,12.801066426404,7.30999901635863,5.0324991419241,12.2905384787732,8.12530437323809,15.6896279907122,11.4563074442619,15.0540014392644,12.8084964126576,8.1502553267986,7.23778900572362,13.0820860418516,12.3423776160185,13.687846899146,11.3248383148195,12.5674624632606,17.7524969138784,11.2681381853867,8.11273388114109,13.1480008539272,17.0242453089081,3.83448299734439,11.3706745817508
"ENSG00000226180",23.7338811579901,32.4950147747178,17.8688864844322,23.4849959956458,23.6356509207177,11.1722935132024,23.5344419860683,29.0813958200495,23.160002214253,22.4148687221508,23.545182055196,32.5700505257563,20.1262862182332,19.5420978920293,17.9652990551291,21.6201458737464,21.7836016029851,18.9359967081369,38.3116698303147,34.4791189948496,23.4785729534414,29.5684260628405,15.3379319893776,27.2896189962019
"ENSG00000226266",46.3889495360716,31.5103173573021,32.4888845171495,38.5824934214181,37.8170414731484,36.5638696795714,29.4180524825854,40.5377032643115,37.0560035428048,43.7623627432468,38.9401087835933,26.2369851457481,51.3220298564946,39.0841957840585,35.0751076790616,40.1516994798148,41.0537107133181,28.4039950622054,14.6485796410027,27.3804768488512,44.1397171524698,32.2564647958259,23.0068979840663,39.7973610361278
"ENSG00000226310",31.2855706173506,29.5409225224707,18.6811085973609,26.0012455666079,27.4173550680326,27.4229022596785,24.5150437354878,31.7251590764177,20.8440019928277,27.7517422274248,17.206094578797,20.8086433914554,24.1515434618798,20.5706293600308,23.9537320735055,25.7382688973172,14.2431241250287,31.9544944449811,21.4094625522347,26.3663851137085,23.4785729534414,20.6082969528888,26.8413809814107,27.2896189962019
"ENSG00000226332",15.103378918721,13.7857638438197,17.8688864844322,11.7424979978229,18.9085207365742,18.2819348397857,9.80601749419512,13.2188162818407,16.2120015499771,20.2801193200412,17.206094578797,18.094472514309,16.1010289745865,17.4850349560262,17.1098086239325,15.4429613383903,29.3240790809415,28.4039950622054,18.0290210966187,19.2677429677101,17.8437154446155,13.4401936649275,17.8942539876072,19.3301467889764
"ENSG00000226454",26.970319497716,24.6174354353923,28.4277739525058,25.1624957096205,26.4719290312038,26.4072392130238,26.4762472343268,22.0313604697345,22.0020021035403,30.9538663305892,23.545182055196,18.094472514309,24.1515434618798,30.8559440400462,22.2427512111122,26.7677996532098,25.1349249265213,33.1379942392397,15.7753934595414,12.1691008217116,22.5394300353038,16.128232397913,16.6160929884924,11.3706745817508
"ENSG00000226465",9.70931501917777,12.801066426404,17.8688864844322,15.0974974257723,20.7993728102316,13.2036196065119,19.6120349883902,18.506342794577,22.0020021035403,14.9432458147672,14.4893428031975,6.33306538000816,22.1389148400565,9.25678321201386,15.3988277615392,20.5906151178537,20.107939941217,23.6699958851712,25.9167178263894,25.3522933785659,15.9654296083402,12.5441807539323,12.781609991148,13.644809498101
"ENSG00000226471",22.6550683780815,14.7704612612354,10.5588874680736,20.9687464246838,15.1268165892593,14.2192826531666,19.6120349883902,14.9813251194195,15.0540014392644,23.4822434232056,16.3005106535972,11.7614071343009,22.1389148400565,23.6562237640354,23.9537320735055,31.9154534326733,19.270109110333,18.9359967081369,30.4239731005441,32.4509355245644,19.7220012808908,25.9843744188598,20.4505759858367,28.426686454377
"LINC01748",14.0245661388123,12.801066426404,17.0566643715035,9.22624842686086,17.0176686629168,13.2036196065119,18.6314332389707,23.7938693073132,15.0540014392644,16.010620515822,24.4507659803958,24.4275378943172,19.1199719073215,22.6276922960339,18.8207894863257,10.2953075589269,21.7836016029851,20.1194965023955,15.7753934595414,19.2677429677101,12.2088579357895,14.3362065759226,15.3379319893776,18.1930793308013
"LINC01918",20.4974428182642,24.6174354353923,25.1788855007908,31.033744708532,27.4173550680326,24.3759131197143,28.4374507331658,18.506342794577,25.4760024356783,20.2801193200412,18.1116785039969,24.4275378943172,15.0947146636749,14.3994405520216,20.531770348719,14.4134305824976,15.9187857867968,29.587494856464,15.7753934595414,18.2536512325674,9.39142918137656,18.8162711308985,7.66896599468878,21.6042817053265
"ENSG00000226530",16.1821916986296,18.7092509308981,22.7422191620046,13.4199977117976,22.690224883889,29.4542283529881,30.3986542320049,26.4376325636814,25.4760024356783,16.010620515822,21.7340142047963,24.4275378943172,18.1136575964098,14.3994405520216,19.6762799175223,17.5020228501757,20.945770772101,23.6699958851712,21.4094625522347,20.2818347028527,25.3568587897167,19.7122840418936,25.5632199822959,12.5077420399259
"CYP4F26P",18.3398172584469,22.6480406005609,17.0566643715035,20.9687464246838,21.7447988470603,22.3445870264047,28.4374507331658,32.606413495207,19.686001882115,24.5496181242604,34.4121891575941,20.8086433914554,29.1831150164381,29.8274125720447,21.3872607799156,26.7677996532098,31.8375715735936,17.7524969138784,19.1558349151574,19.2677429677101,20.6611441990284,29.5684260628405,19.1724149867219,19.3301467889764
"LINC02848",20.4974428182642,20.6786457657295,17.8688864844322,22.6462461386585,19.8539467734029,15.2349456998214,9.80601749419512,14.9813251194195,17.3700016606897,19.2127446189864,19.0172624291967,15.3803016371627,9.05682879820492,22.6276922960339,16.2543181927358,12.3543690707122,14.2431241250287,9.46799835406847,19.1558349151574,15.2113760271395,18.7828583627531,15.2322194869178,11.5034489920332,17.0560118726262
"LINC01535",163.979542546113,118.163690089883,119.396650600524,134.199977117976,130.468793082362,123.910891691881,130.420032672795,124.256873049302,132.012012621242,120.613341219192,125.876165602778,135.708543857318,144.909260771279,99.7675523961494,110.358265624364,120.455098439444,98.8640380443169,106.51498148327,94.6523607572482,111.55009086569,92.975148895628,91.3933169215069,103.531040928299,109.158475984808
"FAM66C",162.900729766205,167.398560960667,156.758867795246,161.878722398559,150.322739855765,154.380783091524,151.012669410605,127.78189072446,196.86001882115,156.904081055055,143.082260181575,141.13688561161,140.884003527632,159.422377540239,131.74552640428,159.577267163366,160.863519529736,147.93747428232,132.964030587563,145.015118125397,153.080295656438,139.778014115246,132.928743907939,151.229971937286
"FAM30A",803.715521031938,670.578941260086,668.45879894035,766.617369286439,703.396971400559,776.982230690892,680.537614097141,687.378446655716,745.752071298946,723.680047315154,718.128052683477,676.733272035158,705.426331949072,662.374265392992,643.328804259861,652.722499235963,604.076029067394,717.200875320687,659.186083845121,665.244178253569,707.174617357655,776.843193832808,678.703490529957,681.103407446874
"ENSG00000226824",55.0194517753407,47.2654760359532,43.0477719852231,58.7124899891146,47.2713018414354,47.7361631927738,50.0106892203951,54.6377739649415,53.2680050927819,52.3013603516852,42.5624444843927,40.7125631571953,108.681945578459,81.2539859721217,96.6704187252185,101.923544833376,105.566684691389,75.7439868325478,105.920498942635,84.1696140168388,84.5228626323891,103.937497675439,84.3586259415766,84.142991904956
"LINC01359",125.142282469402,113.240203002804,129.143315955669,147.619974829774,131.414219119191,109.691609038714,123.555820426859,119.850600955356,140.118013396231,116.343842414973,148.515763732775,123.947136723017,110.694574200282,75.0827971641124,136.022978560263,123.543690707122,112.269331338462,95.8634833349433,127.32996149487,133.860109038828,145.567152311337,110.209588052405,129.094260910594,133.036892606484
"ENSG00000226904",44.2313239762543,45.2960812011218,49.5455488886529,49.4862415622537,46.3258758046067,48.7518262394285,63.7391137122683,56.4002828025203,44.0040042070807,57.6382338569592,48.9015319607916,40.7125631571953,69.4356874529044,59.6548251440893,70.1502153581231,49.4174762828489,43.5672032059702,56.8079901244108,48.4529941971628,35.4932107299923,40.3831454799192,39.4245680837873,53.6827619628215,30.7008213707272
"DANCR",529.697074935143,555.36934342245,570.179923275973,496.539915336512,556.85593569211,565.724316986702,487.359069461497,545.496485230626,546.576052256371,515.541980609468,531.577764092309,580.83256770932,532.340270472267,512.208671064767,485.918564919682,476.672739978314,544.590040074627,585.832398157987,560.026467813719,576.004105561017,567.242322555144,603.016689099746,550.887390618477,559.43718942214
"LINC00511",28.0491322776247,16.7398560960667,15.432220145646,11.7424979978229,17.9630946997455,24.3759131197143,14.7090262412927,18.506342794577,13.8960013285518,23.4822434232056,21.7340142047963,23.5228142686017,17.1073432854982,18.5135664240277,23.9537320735055,12.3543690707122,16.7566166176808,11.8349979425856,13.521765822464,28.3945685839938,18.7828583627531,19.7122840418936,20.4505759858367,21.6042817053265
"MIR663AHG",477.914061499528,262.914210449989,287.526627976773,301.949948515446,163.558704371367,300.636261809809,279.471498584561,256.445035867709,191.070018267587,214.542314912015,401.173678863531,313.034374497546,184.155518896833,303.416783060454,247.236734615824,281.061896358703,247.997925941676,121.900478808632,223.109136070656,234.255190817949,226.333443271175,243.715511790685,393.673587727357,234.235896384067
"ENSG00000227374",19.4186300383555,21.6633431831452,16.2444422585747,25.1624957096205,26.4719290312038,14.2192826531666,15.6896279907122,15.8625795382088,12.7380012178391,13.8758711137124,16.3005106535972,13.5708543857318,18.1136575964098,13.37090908402,16.2543181927358,16.472492094283,20.107939941217,20.1194965023955,12.3949520039254,19.2677429677101,22.5394300353038,21.504309863884,8.94712699380358,18.1930793308013
"ENSG00000227388",32.3643833972592,32.4950147747178,33.3011066300782,34.3887441364814,36.8716154363197,45.7048370994642,38.243468227361,38.7751944267327,28.9500027678162,30.9538663305892,40.751276633993,35.2842214029026,36.2273151928197,42.1697901880631,32.5086363854717,42.2107609916001,32.6754024044776,36.6884936220153,38.3116698303147,51.7186784922744,28.1742875441297,41.2165939057776,33.2321859769847,39.7973610361278
"LINC00310",21.5762555981728,26.5868302702237,19.4933307102897,21.8074962816711,18.9085207365742,23.3602500730595,27.4568489837463,26.4376325636814,32.4240030999542,26.68436752637,26.2619338307955,21.7133670171708,22.1389148400565,20.5706293600308,22.2427512111122,13.3838998266049,18.4322782794489,28.4039950622054,19.1558349151574,18.2536512325674,16.9045725264778,16.128232397913,11.5034489920332,17.0560118726262
"ENSG00000227627",72.280456253879,87.6380701499965,96.6544314385197,106.521231837394,77.5249350199541,82.2687067790356,75.5063347053024,58.162791640099,55.5840053142072,81.1204772801647,65.2020426143888,60.6164829229353,57.3599157219645,71.9972027601078,57.3178588901738,58.6832530858831,52.7833423456946,56.8079901244108,55.2138771083948,45.6341280814186,59.1660038426724,46.5926713717486,54.9609229619362,42.071495952478
"LINC01068",7.55168945936049,14.7704612612354,13.8077759197885,9.22624842686086,9.45426036828709,9.14096741989285,12.7478227424537,11.4563074442619,5.79000055356325,17.0779952168768,11.772591027598,10.8566835085854,11.0694574200282,3.08559440400462,8.55490431196624,13.3838998266049,7.54047747795638,8.28449855980992,7.88769672977068,8.11273388114109,10.3305720995142,12.5441807539323,11.5034489920332,13.644809498101
"ENSG00000227704",9.70931501917777,14.7704612612354,8.12222112928737,10.9037481408356,11.3451124419445,10.1566304665476,5.88361049651707,5.28752651273628,4.6320004428506,9.60637230949319,10.8670071023981,9.04723625715452,15.0947146636749,6.17118880800924,15.3988277615392,9.26577680303417,10.0539699706085,8.28449855980992,10.141324366848,15.2113760271395,12.2088579357895,12.5441807539323,10.2252879929184,9.09653966540065
"LINC02803",46.3889495360716,29.5409225224707,34.9255508559357,36.0662438504561,32.1444852521761,32.5012174929523,44.127078723878,51.9940107085734,41.6880039856554,48.031861547466,26.2619338307955,38.9031159057644,37.2336295037314,50.3980419320755,35.9305981102582,32.944984188566,38.5402182206659,31.9544944449811,30.4239731005441,26.3663851137085,21.6002871171661,25.0883615078646,37.0666689743291,48.8939007015285
"ENSG00000227782",21.5762555981728,9.84697417415691,13.8077759197885,10.0649982838482,10.3996864051158,16.2506087464762,11.7672209930341,11.4563074442619,10.4220009964138,10.673747010548,9.96142317719829,13.5708543857318,28.1768007055264,16.4565034880246,23.9537320735055,18.5315536060683,16.7566166176808,20.1194965023955,22.5362763707734,17.2395594974248,15.0262866902025,21.504309863884,26.8413809814107,23.8784166216767
"ENSG00000227885",18.3398172584469,35.4491070269649,17.8688864844322,19.2912467107091,27.4173550680326,17.2662717931309,27.4568489837463,21.1501060509451,28.9500027678162,24.5496181242604,22.6395981299961,28.9511560228945,19.1199719073215,21.5991608280323,17.9652990551291,18.5315536060683,16.7566166176808,22.4864960909126,15.7753934595414,13.1831925568543,20.6611441990284,14.3362065759226,8.94712699380358,15.9189444144511
"FAM66A",29.1279450575333,25.602132852808,25.1788855007908,27.6787452805826,29.30820714169,32.5012174929523,34.3210612296829,18.506342794577,30.1080028785289,28.8191169284796,20.8284302795964,18.094472514309,30.1894293273497,22.6276922960339,29.9421650918818,24.7087381414245,25.9727557574053,28.4039950622054,13.521765822464,22.310018173138,21.6002871171661,18.8162711308985,17.8942539876072,29.5637539125521
"LINC01341",83.0685840529654,89.6074649848279,71.4755459377288,77.1649868428363,63.3435444675235,62.9711088925952,85.3123521994975,90.7692051353061,88.0080084141614,70.4467302696168,85.1248889687854,76.9015081858134,79.498830562021,76.111328632114,74.4276675141063,82.3624604714149,85.4587447501723,88.7624845693919,65.3552014752428,65.9159627842713,58.2268609245347,61.8248908586664,60.0735669583954,52.3051030760537
"ENSG00000227960",34.5220089570765,43.3266863662904,34.9255508559357,29.3562449945573,44.4350237309493,33.5168805396071,31.3792559814244,33.4876679139964,31.2660029892415,32.021241031644,27.1675177559953,34.3794977771872,30.1894293273497,29.8274125720447,22.2427512111122,40.1516994798148,41.0537107133181,22.4864960909126,21.4094625522347,34.4791189948496,24.4177158715791,47.4886842827438,35.7885079752143,45.4826983270032
"ENSG00000228010",20.4974428182642,17.7245535134824,17.8688864844322,16.774997139747,23.6356509207177,20.3132609330952,24.5150437354878,21.1501060509451,17.3700016606897,21.347494021096,19.0172624291967,18.094472514309,24.1515434618798,21.5991608280323,15.3988277615392,14.4134305824976,17.5944474485649,7.10099876555136,20.282648733696,17.2395594974248,15.9654296083402,14.3362065759226,11.5034489920332,20.4672142471515
"ENSG00000228031",12.9457533589037,12.801066426404,9.74666535514484,5.0324991419241,6.61798225780096,11.1722935132024,14.7090262412927,13.2188162818407,18.5280017714024,9.60637230949319,6.33908747639891,18.9991961400245,12.0757717309399,6.17118880800924,4.27745215598312,12.3543690707122,10.8918008014925,4.73399917703424,14.6485796410027,19.2677429677101,14.0871437720648,16.128232397913,11.5034489920332,6.82240474905049
"LINC01515",707.701183620069,869.487819578055,934.055429868047,861.396103126009,866.010249735097,853.156959189999,862.92953948917,939.417210429478,911.346087130855,898.729498288141,853.965641463454,878.486640569704,794.98830562021,755.970628981132,850.357488609444,815.388358667007,850.398293347303,822.532357009699,757.218886057986,718.991040216129,746.618619919437,773.259142188828,718.326481502516,726.586105773877
"ENSG00000228137",16.1821916986296,14.7704612612354,9.74666535514484,10.9037481408356,16.0722426260881,16.2506087464762,15.6896279907122,15.8625795382088,16.2120015499771,12.8084964126576,14.4893428031975,14.4755780114472,16.1010289745865,15.4279720200231,13.687846899146,10.2953075589269,15.9187857867968,22.4864960909126,21.4094625522347,12.1691008217116,10.3305720995142,13.4401936649275,12.781609991148,20.4672142471515
"ENSG00000228172",12.9457533589037,13.7857638438197,12.1833316939311,22.6462461386585,13.2359645156019,19.2975978864405,10.7866192436146,8.81254418789379,10.4220009964138,5.336873505274,13.5837588779977,10.8566835085854,11.0694574200282,13.37090908402,10.2658851743595,9.26577680303417,6.70264664707234,15.3854973253613,10.141324366848,8.11273388114109,9.39142918137656,8.96012910995165,5.11264399645919,21.6042817053265
"GRASLND",144.560912507758,167.398560960667,177.064420618465,178.653719538306,139.923053450649,176.725370117928,198.081553382741,159.507049800878,199.176019042576,168.645202766658,169.344194012371,160.136081751635,234.471234442416,229.362517364343,234.404378147875,255.323627461386,228.727816831343,216.580462349316,341.424587017217,328.565722186214,319.308592166803,370.053332241003,318.262088779584,358.176249325151
"HCG11",89.5414607324172,44.3113837837061,60.9166584696553,47.808741848279,37.8170414731484,57.8927936593214,48.0494857215561,54.6377739649415,35.8980034320921,57.6382338569592,52.523867661591,62.4259301743662,47.2967726128479,45.2553845920678,65.87276320214,55.594660818205,47.7563573603904,47.3399917703424,59.7211323825495,42.5918528759907,52.5920034157088,58.2408392146857,65.1862109548546,40.9344284943029
"ENSG00000228251",15.103378918721,13.7857638438197,16.2444422585747,17.6137469967344,17.0176686629168,16.2506087464762,11.7672209930341,14.1000707006301,9.2640008857012,8.53899760843839,10.8670071023981,11.7614071343009,13.0820860418516,13.37090908402,12.8323564679494,9.26577680303417,13.4052932941447,7.10099876555136,11.2681381853867,17.2395594974248,12.2088579357895,10.752154931942,17.8942539876072,19.3301467889764
"PCAT6",52.8618262155234,66.959424384267,49.5455488886529,48.6474917052663,50.1075799519216,38.5951957728809,44.127078723878,57.2815372213097,45.1620043177933,53.36873505274,23.545182055196,44.3314576600571,38.239943814643,35.9986013800539,29.9421650918818,54.5651300623124,31.8375715735936,55.6244903301523,54.0870632898561,62.8736875788434,43.2005742343322,66.3049554136422,47.2919569672475,56.8533729087541
"MIR646HG",19.4186300383555,22.6480406005609,21.9299970490759,21.8074962816711,19.8539467734029,15.2349456998214,16.6702297401317,13.2188162818407,16.2120015499771,14.9432458147672,13.5837588779977,18.9991961400245,25.1578577727915,16.4565034880246,23.9537320735055,14.4134305824976,20.945770772101,13.0184977368442,23.6630901893121,11.155009086569,18.7828583627531,8.06411619895649,17.8942539876072,11.3706745817508
"ENSG00000228423",23.7338811579901,17.7245535134824,12.9955538068598,11.7424979978229,24.5810769575464,22.3445870264047,24.5150437354878,21.1501060509451,11.5800011071265,19.2127446189864,15.3949267283974,14.4755780114472,16.1010289745865,11.3138461480169,17.9652990551291,18.5315536060683,20.107939941217,15.3854973253613,20.282648733696,9.12682561628372,9.39142918137656,8.06411619895649,12.781609991148,11.3706745817508
"MIR34AHG",231.944747680358,174.291442882577,190.059974425324,226.462461386585,190.03063340257,191.96031581775,185.333730640288,198.28224422761,188.754018046162,154.769331652946,206.473134945565,183.658896020237,168.054489922247,167.650629284251,157.410239340179,193.551782107825,164.214842853272,182.258968315818,131.837216769024,133.860109038828,137.114866048098,171.138466000077,145.710353899087,153.504106853636
"ENSG00000228540",31.2855706173506,27.5715276876393,25.9911076137196,20.1299965676964,27.4173550680326,22.3445870264047,22.5538402366488,20.2688516321557,34.7400033213795,27.7517422274248,27.1675177559953,25.3322615200327,20.1262862182332,21.5991608280323,17.9652990551291,25.7382688973172,32.6754024044776,34.3214940334982,37.1848560117761,23.3241099082806,19.7220012808908,14.3362065759226,23.0068979840663,26.1525515380269
"HOTAIR",7.55168945936049,21.6633431831452,15.432220145646,22.6462461386585,16.0722426260881,16.2506087464762,16.6702297401317,19.3875972133663,25.4760024356783,10.673747010548,19.0172624291967,20.8086433914554,16.1010289745865,10.2853146800154,5.13294258717974,8.23624604714149,18.4322782794489,11.8349979425856,7.88769672977068,9.12682561628372,15.9654296083402,15.2322194869178,12.781609991148,19.3301467889764
"LINC02575",49.6253878757975,98.4697417415691,78.7855449540875,63.7449891310387,61.4526923938661,71.0964132658332,66.6809189605268,45.8252297770477,68.3220065320463,59.7729832590688,50.7126998111913,61.5212065486507,85.5367164274909,55.5406992720832,75.2831579453029,66.9194991330246,78.7560981030999,73.3769872440307,70.9892705679361,76.0568801356977,77.0097192872878,107.52154931942,81.802303943347,112.569678359333
"SEPTIN14P23",23.7338811579901,22.6480406005609,13.8077759197885,19.2912467107091,19.8539467734029,17.2662717931309,13.7284244918732,22.0313604697345,17.3700016606897,21.347494021096,27.1675177559953,22.6180906428863,15.0947146636749,15.4279720200231,22.2427512111122,16.472492094283,24.2970940956372,18.9359967081369,20.282648733696,15.2113760271395,17.8437154446155,24.1923485968695,25.5632199822959,23.8784166216767
"LINC01128",231.944747680358,248.143749188754,265.596630927697,218.913712673699,240.138213354492,252.900098617035,229.460809364166,226.482385628871,235.074022474668,220.946563118343,238.168572327559,239.751760814595,270.698549635236,272.560839020408,278.034390138903,281.061896358703,288.21380582411,284.039950622054,294.098406638593,270.762493283084,308.978020067289,310.916480115322,265.857487815878,309.282348623622
"ENSG00000228886",18.3398172584469,16.7398560960667,18.6811085973609,12.5812478548103,23.6356509207177,23.3602500730595,13.7284244918732,14.9813251194195,8.10600077498855,25.6169928253152,13.5837588779977,13.5708543857318,18.1136575964098,15.4279720200231,14.5433373303426,20.5906151178537,18.4322782794489,20.1194965023955,15.7753934595414,17.2395594974248,16.9045725264778,7.16810328796132,10.2252879929184,17.0560118726262
"ENSG00000228933",70.1228306940617,39.3878966966276,53.6066594532966,67.0999885589881,52.9438580624077,63.9867719392499,49.0300874709756,51.112756289784,49.7940047606439,57.6382338569592,57.0517872875902,64.2353774257971,63.3978015874345,43.1983216560647,63.3062919085502,79.2738682037368,56.1346656692308,63.9089888899622,58.5943185640108,47.6623115517039,47.8962888250205,43.9046326387631,49.8482789654771,62.5387101996295
"ENSG00000229065",26.970319497716,25.602132852808,12.1833316939311,32.7112444225067,17.9630946997455,24.3759131197143,19.6120349883902,24.6751237261026,27.7920026571036,25.6169928253152,26.2619338307955,32.5700505257563,33.2083722600847,26.74181816804,25.6647129358987,21.6201458737464,20.945770772101,21.3029962966541,60.8479462010881,47.6623115517039,43.2005742343322,45.6966584607534,40.9011519716735,39.7973610361278
"SNHG31",30.206757837442,49.2348708707845,28.4277739525058,24.3237458526332,35.9261893994909,31.4855544462976,29.4180524825854,29.9626502388389,27.7920026571036,30.9538663305892,28.978685606395,23.5228142686017,27.1704863946148,23.6562237640354,34.2196172478649,27.7973304091025,42.7293723750861,39.0554932105325,27.0435316449281,32.4509355245644,33.8091450529556,32.2564647958259,25.5632199822959,25.0154840798518
"ENSG00000229311",73.3592690337876,86.6533727325808,95.8422093255909,80.5199862707857,86.0337693514125,82.2687067790356,88.2541574477561,102.225512579568,100.746009632,90.7268495896579,87.8416407443849,93.1865334486915,91.5746022929609,73.0257342281093,98.3813995876117,74.1262144242734,67.0264664707233,91.1294841579091,113.808195672406,110.535999130547,109.879721422106,91.3933169215069,118.868972917676,84.142991904956
"ENSG00000229422",100.329588531504,75.8217011410082,76.3488786153013,73.8099874148869,69.9615267253245,97.503652478857,73.5451312064634,78.4316432722548,52.1100049820692,98.1984724970415,88.7472246695848,75.996784560098,58.3662300328762,69.9401398241047,64.1617823397468,63.8309068653465,71.2156206251436,61.5419893014451,66.4820152937815,56.7891371679876,56.3485750882594,57.3448263036906,53.6827619628215,60.2645752832793
"ENSG00000229587",23.7338811579901,9.84697417415691,19.4933307102897,14.258747568785,21.7447988470603,17.2662717931309,17.6508314895512,12.3375618630513,16.2120015499771,13.8758711137124,19.9228463543966,8.14251263143907,6.03788586546995,11.3138461480169,21.3872607799156,14.4134305824976,13.4052932941447,20.1194965023955,19.1558349151574,29.4086603191364,16.9045725264778,17.0242453089081,16.6160929884924,5.68533729087541
"ENSG00000229591",19.4186300383555,16.7398560960667,21.1177749361472,15.9362472827597,20.7993728102316,11.1722935132024,20.5926367378098,17.6250883757876,22.0020021035403,24.5496181242604,20.8284302795964,18.094472514309,22.1389148400565,23.6562237640354,13.687846899146,19.561084361961,23.4592632647532,24.8534956794297,10.141324366848,10.1409173514264,12.2088579357895,17.0242453089081,15.3379319893776,20.4672142471515
"ENSG00000229727",29.1279450575333,41.357291531459,27.6155518395771,20.9687464246838,31.1990592153474,22.3445870264047,22.5538402366488,22.9126148885239,18.5280017714024,34.1559904337536,27.1675177559953,24.4275378943172,25.1578577727915,24.684755232037,28.2311842294886,20.5906151178537,30.9997407427096,26.0369954736883,43.9457389230081,28.3945685839938,21.6002871171661,43.9046326387631,26.8413809814107,39.7973610361278
"ENSG00000229728",15.103378918721,10.8316715915726,14.6199980327173,15.9362472827597,11.3451124419445,15.2349456998214,12.7478227424537,9.69379860668317,15.0540014392644,9.60637230949319,18.1116785039969,4.52361812857726,23.1452291509681,13.37090908402,10.2658851743595,10.2953075589269,8.37830830884042,10.651498148327,19.1558349151574,11.155009086569,13.1480008539272,13.4401936649275,14.0597709902628,13.644809498101
"XIST",29634.9870640904,31626.5116525572,30852.2569595981,29568.4487083751,29132.3578988398,31003.1144991366,31706.7769657305,31895.241179244,30691.6349343281,29646.332321797,31587.6728948958,30311.8603559705,29864.3898049253,32149.8366267921,31326.348609558,30441.1653902349,30929.3629529153,30660.9291698565,33451.7218309575,33507.619112583,34026.0870670454,31616.7115773754,33760.0664696191,31102.206183463
"LINC01315",20.4974428182642,13.7857638438197,9.74666535514484,10.0649982838482,19.8539467734029,8.12530437323809,11.7672209930341,15.8625795382088,6.9480006642759,11.7411217116028,17.206094578797,13.5708543857318,10.0631431091166,11.3138461480169,11.1213756055561,7.2067152912488,16.7566166176808,14.2019975311027,3.38044145561601,11.155009086569,14.0871437720648,14.3362065759226,15.3379319893776,14.7818769562761
"ENSG00000229970",23.7338811579901,25.602132852808,31.6766624042207,19.2912467107091,30.2536331785187,24.3759131197143,43.1464769744585,29.9626502388389,34.7400033213795,30.9538663305892,38.0345248583935,43.4267340343417,20.1262862182332,25.7132867000385,24.8092225047021,32.944984188566,24.2970940956372,33.1379942392397,18.0290210966187,28.3945685839938,16.9045725264778,17.0242453089081,21.7287369849515,23.8784166216767
"MIR181A1HG",56.0982645552493,60.0665424623571,64.9777690342989,61.2287395600766,66.1798225780096,52.8144784260476,63.7391137122683,63.4503181528353,60.2160057570578,61.9077326611784,75.1634657915871,63.3306538000816,52.3283441674062,48.3409789960724,53.8958971653873,58.6832530858831,46.9185265295063,35.5049938277568,25.9167178263894,34.4791189948496,27.235144625992,26.880387329855,38.3448299734439,31.8378888289023
"ENSG00000230074",16.1821916986296,17.7245535134824,25.9911076137196,23.4849959956458,20.7993728102316,23.3602500730595,20.5926367378098,22.9126148885239,22.0020021035403,14.9432458147672,19.0172624291967,17.1897488885936,21.1326005291448,20.5706293600308,26.5202033670953,29.8563919208879,26.8105865882893,23.6699958851712,36.0580421932374,28.3945685839938,25.3568587897167,39.4245680837873,34.5103469760995,27.2896189962019
