"","A1","A2","A3","A4","A5","A6","B1","B2","B3","B4","B5","B6","C1","C2","C3","C4","C5","C6","D1","D2","D3","D4","D5","D6"
"tRF-19-2OOIQOH2",0,1.59221563905778,3.3162576716196,0,0,3.53185739343159,25.4252655205192,7.26291263389494,0,13.2229817628632,1.3077238797043,20.5516615622669,10.0822846173518,22.4807364279004,0,7.33712931620712,16.2381313712507,7.02065336376293,0,0,0,4.72818331939013,0,0
"tRF-19-2S3HPS2E",154.808453930258,15.9221563905778,70.4704755219164,45.7144699260846,61.7862072726437,21.1911443605895,84.7508850683972,93.3803052929349,35.3714899144278,70.5225694019372,155.619141684812,66.122737200337,108.744641230009,40.4653255702207,76.4565194790308,42.6887523852051,30.5658943458838,22.4660907640414,76.3056647561612,81.7288554832391,25.2507615921437,69.7407039610044,32.6429965139434,63.5683941598591
"tRF-19-2VO0SR1Z",0,1.59221563905778,6.6325153432392,0,9.88579316362299,0,7.62757965615574,11.413148424692,11.0535905982587,3.30574544071581,35.3085447520161,26.8065150812177,11.5226109912593,4.49614728558007,31.2287192238295,8.67115282824478,0,2.10619600912888,1.05980089939113,20.647289806292,7.97392471330855,15.3665957880179,44.6120952357226,29.4003822989348
"tRF-19-2WI0PRIZ",0,0,0,0,0,0.882964348357897,11.8651239095756,0,0,3.30574544071581,0,0,25.2057115433796,0.749357880930012,26.9213096757151,0,12.4173945780153,9.12684937289181,0,29.2503272255803,33.2246863054523,0,15.2333983731736,8.74065419698062
"tRF-19-2YU04DKH",0,15.9221563905778,11.6069018506686,0,2.47144829090575,7.06371478686318,11.0176150588916,0,4.42143623930348,0,0,0.893550502707257,4.32097912172222,16.4858733804603,20.4601953535435,20.0103526805649,10.5070261813975,5.61652269101034,8.47840719512902,0,0,10.6384124686278,0,11.9190739049736
"tRF-19-31QJ3KKK",12.6202543964884,2.38832345858667,3.3162576716196,1.90476958025353,4.11908048484291,4.41482174178949,0,10.3755894769928,0,11.0191514690527,0,16.9774595514379,12.9629373651667,0,18.3064905794862,0,7.64147358647094,0,2.11960179878226,0,0,8.27432080893272,36.9953960491358,0
"tRF-19-392J1YEJ",141.34684924067,42.1937144350311,112.752760835066,72.381244049634,46.1337014302406,20.3081800122316,94.9209912766048,70.5540084435508,72.9536979485074,62.8091633736003,74.5402611431452,60.7614341840935,69.8558291345092,62.196704117191,62.457438447659,57.3630110176193,36.296999535737,57.569357582856,52.9900449695564,36.9930609029398,53.1594980887237,63.8304748117667,55.4930940737037,100.120220801778
"tRF-19-409Z7KKO",42.9088649480606,13.5338329319911,15.7522239401931,11.4286174815212,23.8906668120889,61.8075043850528,7.62757965615574,0,0,8.81532117524215,9.15406715793011,0.893550502707257,4.32097912172222,23.2300943088304,0,17.3423056564896,27.7003417509572,28.0826134550517,7.41860629573789,2.5809112257865,0,0,11.9690987217792,16.686703466963
"tRF-19-40KK5YJY",2.52405087929768,16.7182642101067,6.6325153432392,5.71430874076058,3.29526438787433,4.41482174178949,11.8651239095756,32.1643273786776,7.73751341878109,12.121066615958,30.0776492331989,10.7226060324871,20.1645692347037,26.2275258325504,30.1518668368009,7.33712931620712,42.0281047255902,3.51032668188146,23.3156197866048,1.72060748385767,5.31594980887237,16.5486416178654,4.35239953519245,2.38381478099472
"tRF-19-4ER81X0X",23.5578082067784,17.5143720296356,26.5300613729568,13.3333870617747,4.11908048484291,59.1586113399791,0,8.30047158159422,5.52679529912935,0,26.154477594086,3.57420201082903,0,32.9717467609205,0,74.0383049180901,57.311051898532,76.5251216650159,30.7342260823427,0,1.32898745221809,18.9127332775605,8.7047990703849,69.1306286488468
"tRF-19-4P64R9IE",5.88945205169459,65.2808412013689,14.9231595222882,7.6190783210141,58.4909428847694,47.6800748113265,10.1701062082077,8.30047158159422,8.84287247860696,0,0,2.68065150812177,5.76130549562963,15.7365154995303,0,28.6815055088097,0,7.02065336376293,20.1362170884314,40.4342758706552,0,9.45636663878025,0,86.611937042808
"tRF-19-51MLHVFF",36.1780626032668,119.416172929333,69.6414111040116,123.810022716479,109.567540896822,173.943976626506,45.7654779369345,16.6009431631884,0,16.528727203579,19.6158581955645,9.82905552977983,66.2550131997407,62.946061998121,24.7676049016579,160.082821444519,64.952525485003,44.2301161917065,48.7508413719919,30.1106309675092,0,36.6434207252735,21.7619976759622,143.823491786681
"tRF-19-54RNZF2J",75.7215263789304,170.367073379182,69.6414111040116,62.8573961483663,91.4435867635127,160.699511401137,120.346256797124,19.7136200062863,0,55.0957573452635,47.0780596693549,27.700065583925,62.6541972649722,141.628639495772,8.61481909622882,195.434444513517,88.8321304427247,101.097408438186,28.6146242835604,133.347079998969,9.30291216552664,62.6484289819192,14.1452984893755,111.244689779753
"tRF-19-598LS7EV",0,3.18443127811556,1.6581288358098,22.8572349630423,8.23816096968583,15.0103939220843,4.23754425341986,5.18779473849639,0,13.2229817628632,0,6.2548535189508,0,0,0,22.6783997046402,25.7899733543394,25.2743521095465,7.41860629573789,5.161822451573,0,3.5461374895426,0,0
"tRF-19-59HMLWIZ",42.0675146549614,0,0,7.6190783210141,2.47144829090575,0,9.32259735752369,0,8.84287247860696,2.20383029381054,1.3077238797043,7.14840402165806,0,6.74422092837011,1.0768523870286,0,38.2073679323547,7.72271870013922,4.23920359756451,11.1839486450748,0,0,0,21.4543330289524
"tRF-19-5BF9000W",798.441428151167,1224.41382643543,994.877301485879,1262.86223170809,941.62179883509,1233.50119465598,1803.49883425549,1316.66230463038,800.27995931393,1573.53482978072,1196.56734992944,942.695780356156,898.763657318222,937.446709043445,576.116027060302,2047.72609097781,970.467145481809,1569.11602680101,704.7675980951,691.684208510782,499.699282034002,572.110181646205,737.73172121512,899.492777362006
"tRF-19-5VF3R3KP",15.9856555688853,113.047310373102,53.0601227459136,110.476635654704,134.282023805879,144.806153130695,5.08505310410383,29.0516505355798,0,7.71340602833688,5.23089551881721,7.14840402165806,40.3291384694074,14.2377997376702,0,132.735339447747,52.5351309069877,87.7581670470366,12.7176107926935,21.5075935482208,0,17.730687447713,25.0262973273566,38.1410364959155
"tRF-19-5XR4NPHN",60.5772211031444,101.105693080169,24.871932537147,40.000161185324,47.7813336241778,122.732044421748,48.3080044889864,10.3755894769928,33.1607717947761,16.528727203579,0,10.7226060324871,51.8517494606666,47.2095464985908,11.8453762573146,104.053833938937,12.4173945780153,23.1681561004177,10.5980089939113,87.750981676741,26.5797490443618,29.5511457461883,5.44049941899056,2.38381478099472
"tRF-19-6MF0IUIZ",10.93755381029,0,44.7694785668646,0,0,16.7763226188,0,9.33803052929349,4.42143623930348,24.2421332319159,0,24.1258635730959,0,21.7313785469704,0,0,0,0,21.1960179878226,0,1.32898745221809,30.7331915760358,0,0
"tRF-19-6MF0IVEZ",59.7358708100451,9.55329383434667,5.8034509253343,0,0,0.882964348357897,0,0,11.0535905982587,15.4268120566738,0,8.93550502707257,17.2839164868889,2.99743152372005,9.69167148325742,0,0,0,0,0,14.618861974399,16.5486416178654,5.44049941899056,1.58920985399648
"tRF-19-6NMH49EK",10.0962035171907,7.96107819528889,13.2650306864784,20.9524653827888,42.8384370423663,15.0103939220843,13.5601416109435,61.2159779142573,9.94823153843283,20.9363877912001,7.84634327822581,43.7839746326556,18.0040796738426,0,20.4601953535435,20.6773644365837,35.3418153374281,25.2743521095465,11.6578098933024,28.3900234836515,23.9217741399256,24.8229624267982,15.2333983731736,9.53525912397886
"tRF-19-6XQ6S82X",25.2405087929768,42.1937144350311,5.8034509253343,34.2858524445635,25.5382990060261,6.18075043850528,8.47508850683972,16.6009431631884,38.6875670939054,6.61149088143161,10.4617910376344,20.5516615622669,8.64195824344444,17.9845891423203,6.46111432217162,0.66701175601883,21.969236561104,32.9970708096858,6.35880539634677,0,15.9478494266171,31.9152374058834,16.3214982569717,13.5082837589701
"tRF-19-70VR31KD",461.901310911476,347.103009314596,362.301150624441,369.525298569184,341.883680241962,243.69816014678,316.120801305121,369.370985380943,455.407932648258,349.30710156897,614.630223461022,441.413948337385,361.521919850759,363.438572251056,377.97518784704,267.471714163551,302.793390863911,164.283288712053,337.016686006379,501.55708154451,393.380285856555,352.249657294564,493.997347244343,402.864697988107
"tRF-19-739P8WIL",143.029549826869,455.373672770525,163.325690327265,228.572349630423,179.591909139151,499.75782117057,178.824367494318,50.8403884372646,28.7393355554726,94.7647026338531,74.5402611431452,68.8033887084588,121.707578595176,186.590112351573,54.9194717384587,667.678767774848,201.543865843171,386.135935006961,158.970134908669,204.752290579062,26.5797490443618,130.025041283229,125.131486636783,234.40845346448
"tRF-19-73V2Y81W",63.9426222755413,7.16497037576,19.8975460297176,22.8572349630423,16.4763219393717,8.82964348357897,33.9003540273589,66.4037726527537,69.6376207690298,96.9685329276637,18.3081343158602,31.274267594754,36.0081593476852,23.9794521897604,43.0740954811441,38.6866818490921,37.2521837340458,45.634246864459,40.2724341768629,25.809112257865,51.8305106365056,42.5536498745112,22.8500975597604,73.1036532838379
"tRF-19-73VL4YHE",35.3367123101675,0,53.0601227459136,3.80953916050705,7.41434487271725,26.4889304507369,18.6451947150474,16.6009431631884,16.580385897388,39.6689452885897,31.3853731129032,47.3581766434846,23.7653851694722,25.4781679516204,22.6139001276007,17.3423056564896,26.7451575526483,9.12684937289181,12.7176107926935,0,79.7392471330855,14.1845499581704,13.0571986055773,40.5248512769102
"tRF-19-79MP9P1Z",0.841350293099227,10.3494016538756,0,0,9.06197706665441,0,10.1701062082077,0,21.0018221366915,0,22.2313059549731,0,35.2879961607315,0,0,17.3423056564896,23.8796049577217,2.10619600912888,0,21.5075935482208,6.64493726109046,0,0,0
"tRF-19-7E14PHHX",0,7.96107819528889,0,11.4286174815212,4.11908048484291,31.7867165408843,6.78007080547177,0,0,0,0,1.78710100541451,18.7242428607963,6.74422092837011,0,14.0072468763954,0.955184198308867,35.1032668188146,2.11960179878226,15.485467354719,0,0,0,19.865123174956
"tRF-19-7N987XFD",1.68270058619845,21.49491112728,3.3162576716196,3.80953916050705,0,53.8608252498317,20.3402124164153,0,0,8.81532117524215,10.4617910376344,15.1903585460234,10.8024478043056,0,8.61481909622882,32.0165642889038,7.64147358647094,8.42478403651551,39.2126332774717,20.647289806292,0,18.9127332775605,0,3.17841970799295
"tRF-19-7P596VJ5",0,5.57275473670222,0,0,18.1239541333088,9.71260783193687,0,7.26291263389494,0,0,27.4622014737903,10.7226060324871,2.88065274781481,0,0,10.0051763402824,23.8796049577217,4.21239201825776,10.5980089939113,0,11.9608870699628,10.6384124686278,0,17.4813083939612
"tRF-19-7PP9ZZE2",5.04810175859536,19.1065876686933,14.9231595222882,15.2381566420282,14.0048736484659,75.0519696104213,5.08505310410383,13.4882663200906,0,22.0383029381054,0,8.93550502707257,12.9629373651667,5.24550516651009,5.38426193514301,95.3826811106926,40.1177363289724,48.4425082099642,15.8970134908669,44.7357945802993,18.6058243310533,10.6384124686278,0,19.865123174956
"tRF-19-7Q2WNIK1",7.57215263789305,0,14.9231595222882,0,2.47144829090575,0.882964348357897,11.8651239095756,6.22535368619566,0,0,0,0,20.1645692347037,12.7390839758102,16.152785805429,0,0,2.10619600912888,0,0,6.64493726109046,13.0025041283229,0,6.35683941598591
