"X.1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","expression","significant"
"SIK1",851.234320772526,1.19724032876223,0.105538750650291,11.3440828263105,7.93538867561073e-30,4.5837310902541e-27,"SIK1","P.adj < 0.05 & |log2FC| > 1","red"
"RASL11B",310.502808025206,0.607785781607855,0.0582307071207797,10.4375476730381,1.67070905596636e-25,9.16801594461541e-23,"RASL11B","P.adj < 0.05","blue"
"H4C15",1166.91235145959,0.503459267165645,0.0551589956670799,9.12741903794525,7.01517408116137e-20,3.66626359717838e-17,"H4C15","P.adj < 0.05","blue"
"DKK1",4308.89777540228,0.521135074375331,0.057174351008844,9.11484022432925,7.87864774938954e-20,3.7594851760674e-17,"DKK1","P.adj < 0.05","blue"
"H4C14",1167.84502307205,0.50235641337514,0.0550950810050798,9.11799028535455,7.65302762225653e-20,3.7594851760674e-17,"H4C14","P.adj < 0.05","blue"
"IRF2BP2",2746.30724006065,0.492949419312307,0.0547870592269203,8.99755209109836,2.30806314459341e-19,1.05545804216303e-16,"IRF2BP2","P.adj < 0.05","blue"
"VMP1",1683.16283980781,0.346340691731961,0.0385298374282246,8.98889574546332,2.49726779276973e-19,1.09630056102591e-16,"VMP1","P.adj < 0.05","blue"
"RGS16",586.947918846569,0.570013939149623,0.0693621109307357,8.21794393943451,2.07021693911604e-16,8.73870419492252e-14,"RGS16","P.adj < 0.05","blue"
"H3C1",260.590929665985,0.544482685984511,0.0667901829311236,8.15213646810941,3.5755047894294e-16,1.4533764838514e-13,"H3C1","P.adj < 0.05","blue"
"H3C10",239.177912172261,0.537767167897034,0.0662863179715202,8.1127928711938,4.94693556741814e-16,1.93902206615764e-13,"H3C10","P.adj < 0.05","blue"
"PHOX2B",1461.11081614532,0.299043148760892,0.0370021658263719,8.0817741903032,6.38312184658961e-16,2.41568145745934e-13,"PHOX2B","P.adj < 0.05","blue"
"H4C8",434.058830145033,0.494586809563078,0.0612481902673306,8.07512527969152,6.74074023533752e-16,2.46598746942764e-13,"H4C8","P.adj < 0.05","blue"
"H4C2",499.384755416999,0.559980981832102,0.0715595286481927,7.82538667331266,5.06098919815798e-15,1.791753433864e-12,"H4C2","P.adj < 0.05","blue"
"EGR4",286.762920412492,3.10407306551644,0.397196006979356,7.81496543513281,5.49781143451334e-15,1.88557751543075e-12,"EGR4","P.adj < 0.05 & |log2FC| > 1","red"
"CBX8",376.192350994869,0.566733309267374,0.0727734995101169,7.7876330406316,6.82761336981171e-15,2.2706986888995e-12,"CBX8","P.adj < 0.05","blue"
"JUN",861.596873117777,0.470668210259665,0.0614011815101259,7.66545852512701,1.78193442873701e-14,5.75197951629078e-12,"JUN","P.adj < 0.05","blue"
"H4C4",777.228787922965,0.553611641347602,0.07279812549538,7.60475132539966,2.8545223209909e-14,8.95096642082146e-12,"H4C4","P.adj < 0.05","blue"
"MCL1",4610.17583686134,0.411490597074407,0.0542754002863013,7.58153039689814,3.41502407881369e-14,1.04110803513834e-11,"MCL1","P.adj < 0.05","blue"
"SRF",729.493479802476,0.410038373793208,0.0554046714786588,7.40079063461553,1.35376029349578e-13,4.0155457354368e-11,"SRF","P.adj < 0.05","blue"
"BTG1",1141.26829813393,0.358929950879667,0.0486635443304559,7.37574617340464,1.63427118661632e-13,4.72003322976688e-11,"BTG1","P.adj < 0.05","blue"
"ZC3H12C",3350.41241352025,0.435787771060621,0.0592859249991849,7.35061097666288,1.97302886987244e-13,5.55230560175643e-11,"ZC3H12C","P.adj < 0.05","blue"
"H3C13",441.546485939449,0.476492354290745,0.0656359932283245,7.25961977345564,3.88179936228383e-13,1.06506870002663e-10,"H3C13","P.adj < 0.05","blue"
"HERPUD1",983.008197540467,0.397209954568473,0.0558291082703555,7.11474653410121,1.12118689298414e-12,3.00122589036608e-10,"HERPUD1","P.adj < 0.05","blue"
"FOSB",1207.73983790811,1.23314897062261,0.174328917392049,7.07369143955259,1.50865548494929e-12,3.94226046364725e-10,"FOSB","P.adj < 0.05 & |log2FC| > 1","red"
"B3GALT2",100.235879271573,1.10649376622041,0.162595725586374,6.80518360633425,1.00920442536963e-11,2.5758182717283e-09,"B3GALT2","P.adj < 0.05 & |log2FC| > 1","red"
"H2AC15",208.242089568372,0.558684786398609,0.0845714132951619,6.60607130270778,3.94652865583831e-11,9.84389818132396e-09,"H2AC15","P.adj < 0.05","blue"
"H3C11",573.130553696738,0.349276825565374,0.0533373856515163,6.54844292233218,5.81400694220091e-11,1.41797169312567e-08,"H3C11","P.adj < 0.05","blue"
"H3C8",221.929805665302,0.627107202204336,0.0959906039574036,6.53300611050034,6.44625126718403e-11,1.53799147081184e-08,"H3C8","P.adj < 0.05","blue"
"TXNIP",2202.02667899496,0.248133623546362,0.0383836922940145,6.46455848086963,1.01595002106937e-10,2.37235137898646e-08,"TXNIP","P.adj < 0.05","blue"
"PIK3R3",409.422504195094,0.381620528152475,0.0597759049749329,6.38418654326536,1.72310941260146e-10,3.93981787568772e-08,"PIK3R3","P.adj < 0.05","blue"
"DNAJB1",584.789106608619,0.309399968296343,0.048514250673993,6.37750689741568,1.7999394706753e-10,4.03149707972681e-08,"DNAJB1","P.adj < 0.05","blue"
"GPR3",117.808488368072,1.06030274585923,0.167783913412703,6.31945413772284,2.62488832665055e-10,5.76162987699795e-08,"GPR3","P.adj < 0.05 & |log2FC| > 1","red"
"ZBTB18",1278.50561793701,0.282284087729736,0.044816131203185,6.29871611295342,3.00121072600706e-10,6.45848778782891e-08,"ZBTB18","P.adj < 0.05","blue"
"SERTAD4",399.04787829891,0.302898262273977,0.0482086470619471,6.28306913248902,3.31953354321317e-10,6.99913587925076e-08,"SERTAD4","P.adj < 0.05","blue"
"H3C6",596.647077919385,0.41574475121591,0.0661986139441968,6.28026368597941,3.37999272528738e-10,6.99913587925076e-08,"H3C6","P.adj < 0.05","blue"
"H2AC4",269.342682697688,0.47876017540906,0.0768275207953128,6.23162338772578,4.61626187048063e-10,9.3821248200972e-08,"H2AC4","P.adj < 0.05","blue"
"C11orf96",829.590831684234,0.26740982075212,0.0429932093798165,6.21981528268178,4.97740504287144e-10,9.75482506169894e-08,"C11orf96","P.adj < 0.05","blue"
"H2BC8",490.764610965158,0.456148519663397,0.07332045343877,6.22129976384185,4.93053117122643e-10,9.75482506169894e-08,"H2BC8","P.adj < 0.05","blue"
"RHOB",603.292928674044,0.36003247649887,0.0580326115597971,6.20396819687998,5.50569166309508e-10,1.06008712285032e-07,"RHOB","P.adj < 0.05","blue"
"TET1",1664.27300887022,0.174532477127068,0.02820102217277,6.18887060397375,6.05967983521559e-10,1.14663769295674e-07,"TET1","P.adj < 0.05","blue"
"H3C12",161.374743616864,0.546243112391315,0.0886015652885172,6.165163229482,7.0410470203213e-10,1.30975408555977e-07,"H3C12","P.adj < 0.05","blue"
"OGA",2139.19380167384,-0.170982366529103,0.0280655552236555,-6.09224956237415,1.11334936456873e-09,2.03650154602363e-07,"OGA","P.adj < 0.05","blue"
"CSRNP3",1250.3109384267,0.276132498174851,0.0457478839831325,6.03596219393804,1.58018248895104e-09,2.84303324856356e-07,"CSRNP3","P.adj < 0.05","blue"
"H2AC13",600.152568551877,0.414686937878642,0.0695382278445064,5.96343839543796,2.46984596750827e-09,4.37202572474247e-07,"H2AC13","P.adj < 0.05","blue"
"PNRC1",1307.045695894,0.267317446823478,0.0450278957861205,5.93670750445941,2.90802795461654e-09,5.04203020190725e-07,"PNRC1","P.adj < 0.05","blue"
"SKIDA1",205.804264544069,0.425367312881134,0.0716721824268372,5.93490107986244,2.94022717924432e-09,5.04203020190725e-07,"SKIDA1","P.adj < 0.05","blue"
"DUSP5",717.012121857882,0.628181800302204,0.105953401708695,5.9288497600984,3.05064041738563e-09,5.15088901243188e-07,"DUSP5","P.adj < 0.05","blue"
"LIN28B",380.386090626089,0.43565335638692,0.0737420813238239,5.90779848583109,3.46709756421711e-09,5.76536299504284e-07,"LIN28B","P.adj < 0.05","blue"
"H3C14",548.753227963335,0.482539333850807,0.0819569185579024,5.88771933280891,3.91561339173203e-09,6.41400850362075e-07,"H3C14","P.adj < 0.05","blue"
"FBXO8",1288.69505919393,0.272724157513748,0.0466509319659239,5.84606021832445,5.03351892315919e-09,8.12395149730472e-07,"FBXO8","P.adj < 0.05","blue"
"MYL12A",958.84866130451,0.254537214382713,0.0437535027929269,5.81752769800779,5.97243681173124e-09,9.49963681286237e-07,"MYL12A","P.adj < 0.05","blue"
"TGIF1",244.604914861973,0.423704710975395,0.0728627909066297,5.81510405658704,6.05961798943958e-09,9.50061534772848e-07,"TGIF1","P.adj < 0.05","blue"
"ZFAND5",1673.27620625447,0.297909233048703,0.0514452354265321,5.79080318281643,7.00506254828356e-09,1.08282480940017e-06,"ZFAND5","P.adj < 0.05","blue"
"MAB21L1",2410.01634517366,0.173675784918967,0.0300953724522481,5.7708468368197,7.8874141775884e-09,1.20228292498656e-06,"MAB21L1","P.adj < 0.05","blue"
"ONECUT2",628.167347700592,0.350966844376341,0.0608684828258375,5.76598640351461,8.11816044382379e-09,1.22050425850639e-06,"ONECUT2","P.adj < 0.05","blue"
"NUFIP2",2191.4841356275,0.27116966810177,0.0471518262853105,5.75098971694018,8.8722512120435e-09,1.31585077097537e-06,"NUFIP2","P.adj < 0.05","blue"
"H4C3",744.566511029809,0.505323510635034,0.0882451371777365,5.72636098482402,1.02607767911371e-08,1.5014936704364e-06,"H4C3","P.adj < 0.05","blue"
"DUSP6",1153.86580207214,0.209054504129677,0.0365352674683928,5.72199188935823,1.05282335245912e-08,1.52036003858405e-06,"DUSP6","P.adj < 0.05","blue"
"SPRY2",1163.56798053805,0.303551653967371,0.0533121128915293,5.69385900320604,1.24199661768732e-08,1.77024842585952e-06,"SPRY2","P.adj < 0.05","blue"
"STOX2",1476.4758552314,0.202220892332267,0.0355994386930387,5.6804517081279,1.34339479186116e-08,1.89022536418925e-06,"STOX2","P.adj < 0.05","blue"
"FIGN",404.033160358618,0.310552768785782,0.055197992536543,5.6261605633608,1.84264841688058e-08,2.55988181965372e-06,"FIGN","P.adj < 0.05","blue"
"H3C7",248.537063781822,0.520262748764424,0.0927727965378293,5.60792353125068,2.04768456593926e-08,2.80916726389792e-06,"H3C7","P.adj < 0.05","blue"
"ZNF420",297.252704981373,0.351113073986704,0.0629256818797589,5.57980562940305,2.40787504422315e-08,3.26252205066038e-06,"ZNF420","P.adj < 0.05","blue"
"RC3H1",2056.59624854726,0.232502605898591,0.0423119822857516,5.49495895343305,3.9080130110115e-08,5.2305418043721e-06,"RC3H1","P.adj < 0.05","blue"
"H4C9",189.787976024977,0.475870207908335,0.0870219085015461,5.468395443199,4.54127821525028e-08,6.00488294124961e-06,"H4C9","P.adj < 0.05","blue"
"RAB30",357.770662463895,0.341941489378255,0.0625895632072234,5.46323495254544,4.67535131952169e-08,6.10856913473221e-06,"RAB30","P.adj < 0.05","blue"
"SMAD7",175.824069341431,0.415713693564507,0.0761620575979807,5.45827813317282,4.80774132652314e-08,6.20764247748135e-06,"SMAD7","P.adj < 0.05","blue"
"ZBTB34",696.080221995108,0.266938053917781,0.049460652237162,5.39697803898386,6.77726797059336e-08,8.64889720665839e-06,"ZBTB34","P.adj < 0.05","blue"
"H2BC10",367.998215129119,0.436972869821438,0.0810906915975141,5.38869334091156,7.09717855080571e-08,8.95304995345892e-06,"H2BC10","P.adj < 0.05","blue"
"SELENOK",459.212625783881,0.337542534181408,0.0628123879762895,5.37382107346124,7.70853532337928e-08,9.61376990614632e-06,"SELENOK","P.adj < 0.05","blue"
"ISL1",4754.59043410208,0.155896197463431,0.0291021005367101,5.35687096767397,8.46755455782461e-08,1.04417316036096e-05,"ISL1","P.adj < 0.05","blue"
"MTAP",1055.78035362075,0.236376068412325,0.0444215862207559,5.32119828494279,1.03085967649966e-07,1.2533527307909e-05,"MTAP","P.adj < 0.05","blue"
"RPAIN",941.32201395557,-0.200713288959421,0.0377299925964962,-5.31972775891985,1.03922641004075e-07,1.2533527307909e-05,"RPAIN","P.adj < 0.05","blue"
"H2BC14",200.435847501134,0.43833425849004,0.0829797178119121,5.28242647780028,1.27484002702321e-07,1.52080101049779e-05,"H2BC14","P.adj < 0.05","blue"
"H2BC5",614.532330551087,0.276540793008387,0.0525662052962923,5.26080951534641,1.4342255596705e-07,1.67453462950891e-05,"H2BC5","P.adj < 0.05","blue"
"ZNF441",145.193586815039,-0.432205597377215,0.0821495177710025,-5.26120674964907,1.43112998923069e-07,1.67453462950891e-05,"ZNF441","P.adj < 0.05","blue"
"TSC22D1",1580.14095370423,0.176838556948293,0.033652366103038,5.2548625082362,1.48135094795494e-07,1.71135017408478e-05,"TSC22D1","P.adj < 0.05","blue"
"H4C12",1272.52646833168,0.35052528689591,0.0668578982314626,5.24284035496282,1.58123345461721e-07,1.80771220462749e-05,"H4C12","P.adj < 0.05","blue"
"LRP4",1402.30731003108,-0.216136138575356,0.0413663358611894,-5.2249282919481,1.74222614284393e-07,1.9712300946095e-05,"LRP4","P.adj < 0.05","blue"
"H3C15",548.710683395068,0.482780654444318,0.0930090906937185,5.19068244666672,2.09524702079917e-07,2.34646286257866e-05,"H3C15","P.adj < 0.05","blue"
"HAND1",640.433221837381,0.314990945226804,0.0607958376984152,5.1811268197233,2.2054947114602e-07,2.42667591158754e-05,"HAND1","P.adj < 0.05","blue"
"CCNL1",2604.86875469074,0.204670897254673,0.0395067691311886,5.18065389186927,2.21109422468113e-07,2.42667591158754e-05,"CCNL1","P.adj < 0.05","blue"
"CCL2",103.494289073066,-1.10550836500701,0.213596574825097,-5.17568395425935,2.27077568671991e-07,2.44331011389716e-05,"CCL2","P.adj < 0.05 & |log2FC| > 1","red"
"H4C11",1272.43308671739,0.349496406994719,0.0675026643093811,5.17752018487584,2.2485462292663e-07,2.44331011389716e-05,"H4C11","P.adj < 0.05","blue"
"H2AC20",630.241093475306,0.352640864166472,0.0683520166774678,5.15918741403748,2.48023942072928e-07,2.64277938276737e-05,"H2AC20","P.adj < 0.05","blue"
"LYST",756.633983511583,0.240090058437549,0.0467215582451955,5.138742530323,2.76583052919032e-07,2.91874904402536e-05,"LYST","P.adj < 0.05","blue"
"MAP2K6",1541.8739292826,0.256061823398854,0.0502207825709579,5.09872228767164,3.41953805708683e-07,3.57423144538362e-05,"MAP2K6","P.adj < 0.05","blue"
"H2AC8",762.60138308702,0.316636133897292,0.0623471965309493,5.07859457225335,3.80237145841204e-07,3.93688931661058e-05,"H2AC8","P.adj < 0.05","blue"
"H2BC15",240.540805925144,0.397931266619968,0.0787402050059254,5.05372403577083,4.33277530288444e-07,4.44413167749129e-05,"H2BC15","P.adj < 0.05","blue"
"UBXN7",1953.94115379106,0.192301028851979,0.0380958533784865,5.04782047908068,4.46878751694211e-07,4.54119842578145e-05,"UBXN7","P.adj < 0.05","blue"
"ZNF286A",616.545735938298,0.220331156709712,0.0437306552372651,5.03836852007551,4.69516778859507e-07,4.72747398897531e-05,"ZNF286A","P.adj < 0.05","blue"
"HYCC2",452.244819045346,0.287172013327271,0.0572948696564055,5.01217674548223,5.38177358756211e-07,5.27365760031198e-05,"HYCC2","P.adj < 0.05","blue"
"ZNF548",393.243762439419,0.32841468520441,0.0655112787380136,5.01310143124781,5.35596445174501e-07,5.27365760031198e-05,"ZNF548","P.adj < 0.05","blue"
"TMEM229A",1753.1228269113,0.274746604955872,0.0547979563403632,5.01381115838254,5.33623607398331e-07,5.27365760031198e-05,"TMEM229A","P.adj < 0.05","blue"
"CCDC117",355.771542978255,0.341198851434782,0.068201979902554,5.00277047561203,5.65122108164229e-07,5.48868596203754e-05,"CCDC117","P.adj < 0.05","blue"
"MSTO1",452.457886664469,-0.268664335433304,0.0539987097904621,-4.97538434669709,6.51183042983122e-07,6.26906482170155e-05,"MSTO1","P.adj < 0.05","blue"
"ZBTB7B",193.628943926987,0.368705393409658,0.0743371921267288,4.95990476451001,7.05277474476462e-07,6.5987453007139e-05,"ZBTB7B","P.adj < 0.05","blue"
"NPIPB4",2394.6068846948,-0.200019853193914,0.0403239968180082,-4.96031814744583,7.03778193513283e-07,6.5987453007139e-05,"NPIPB4","P.adj < 0.05","blue"
"ANKRD37",69.0863540325202,0.699378561496221,0.140934136163937,4.96244969836615,6.96095975516478e-07,6.5987453007139e-05,"ANKRD37","P.adj < 0.05","blue"
"PRR3",445.069571131318,-0.246551870922567,0.049728145765418,-4.9579944541995,7.12245959702556e-07,6.5987453007139e-05,"PRR3","P.adj < 0.05","blue"
"H2BC17",178.518368662299,0.41176265751237,0.0830650438588794,4.95711117918532,7.15490378847339e-07,6.5987453007139e-05,"H2BC17","P.adj < 0.05","blue"
"NFKBIZ",238.775593695401,0.493732158142942,0.100556716745324,4.90998686237338,9.10824948470421e-07,8.3302531745524e-05,"NFKBIZ","P.adj < 0.05","blue"
"SLC38A2",3528.59359799393,0.244393786541001,0.049826667177971,4.90487926210426,9.34848252127294e-07,8.47930542735293e-05,"SLC38A2","P.adj < 0.05","blue"
"PHF13",229.882337284238,0.351987198447825,0.0720345712779763,4.88636486902283,1.02714767955421e-06,9.24011949435038e-05,"PHF13","P.adj < 0.05","blue"
"KDM5B",4638.74925454756,0.117678502496633,0.0240987213447441,4.88318449818081,1.0438611463971e-06,9.31412689569768e-05,"KDM5B","P.adj < 0.05","blue"
"NPAT",784.027463781589,0.235304563486237,0.048219518507289,4.87986132525707,1.0616046023229e-06,9.32088840839505e-05,"NPAT","P.adj < 0.05","blue"
"H2BC3",186.797158674609,0.519070657278388,0.106366931924174,4.88000027723295,1.0608569146902e-06,9.32088840839505e-05,"H2BC3","P.adj < 0.05","blue"
"MLYCD",332.927580129454,-0.280420046191818,0.057560896855477,-4.87171085773545,1.10636002095779e-06,9.63674700794586e-05,"MLYCD","P.adj < 0.05","blue"
"INTS6",1781.41506439612,0.25866905504257,0.0531360480059311,4.86805219337533,1.12703567738539e-06,9.73127556902464e-05,"INTS6","P.adj < 0.05","blue"
"SYT4",5923.87457953173,0.243628721713903,0.0500606673726681,4.86666947326632,1.13494603447394e-06,9.73127556902464e-05,"SYT4","P.adj < 0.05","blue"
"NOL8",815.751593154459,-0.196471085410907,0.0404077895413253,-4.86220819404079,1.16083433016844e-06,9.87609052216945e-05,"NOL8","P.adj < 0.05","blue"
"FGD4",1222.25342092099,0.234542352407993,0.0483487463572531,4.85105344148821,1.2280744774457e-06,0.000103677826076666,"FGD4","P.adj < 0.05","blue"
"GOLPH3L",429.538145137712,0.231872539553349,0.0479688758240798,4.8338122495035,1.33942918922496e-06,0.000112215537036213,"GOLPH3L","P.adj < 0.05","blue"
"PANK1",202.946249244532,0.369479327856621,0.0765177886575746,4.82867231710108,1.37446366945133e-06,0.000114278324032033,"PANK1","P.adj < 0.05","blue"
"KLF6",898.538920423323,0.282670747395543,0.0588806378146426,4.8007419397425,1.58078866847312e-06,0.000128512263974019,"KLF6","P.adj < 0.05","blue"
"CNKSR3",1589.97177633571,0.18510341025783,0.0385411512295614,4.80274730651673,1.56503341029496e-06,0.000128512263974019,"CNKSR3","P.adj < 0.05","blue"
"H2AC14",572.540727501915,0.360949485197473,0.0751786459308299,4.8012235486334,1.57699103220137e-06,0.000128512263974019,"H2AC14","P.adj < 0.05","blue"
"TOB2",319.45299683678,0.340127494643379,0.0714156114094168,4.76264906133017,1.91067961466538e-06,0.000154189035080533,"TOB2","P.adj < 0.05","blue"
"ARID4A",769.125293418003,0.245014060384122,0.0515504534058757,4.75289826172887,2.00521262628662e-06,0.000160636558930625,"ARID4A","P.adj < 0.05","blue"
"CAMSAP2",2237.69431932845,0.183136012119688,0.0385474927152316,4.75091891118833,2.02494328887474e-06,0.000161041685473915,"CAMSAP2","P.adj < 0.05","blue"
"H2AC6",616.633189408588,0.267286316212066,0.0566302329415515,4.71985196472588,2.36016340780743e-06,0.000186351031659616,"H2AC6","P.adj < 0.05","blue"
"ABHD17B",264.527358171077,0.321739776209772,0.0684334992049769,4.70149531950827,2.58263185182318e-06,0.000202459889812567,"ABHD17B","P.adj < 0.05","blue"
"APPBP2",1403.96659746516,0.238522917714975,0.0507619475843777,4.69885276404133,2.6162697636668e-06,0.000203642274157753,"APPBP2","P.adj < 0.05","blue"
"H4C5",817.773579384064,0.29175854370993,0.0621702493893054,4.69289646697346,2.69363829391474e-06,0.000208187889265594,"H4C5","P.adj < 0.05","blue"
"NSD3",2681.77854090516,0.145508380312526,0.0310627760273719,4.68433279061432,2.80873346175961e-06,0.000214299829408458,"NSD3","P.adj < 0.05","blue"
"DCP2",1405.37815938797,0.279714043722058,0.059715497132167,4.68411144770298,2.81176997128182e-06,0.000214299829408458,"DCP2","P.adj < 0.05","blue"
"NR2F1",1156.66194316551,0.227530232397637,0.0486497000680563,4.67690925286989,2.91231057266311e-06,0.000219098303779064,"NR2F1","P.adj < 0.05","blue"
"NPIPA9",739.885203936061,-0.234868952504509,0.0502206125143543,-4.67674408466,2.91465625072832e-06,0.000219098303779064,"NPIPA9","P.adj < 0.05","blue"
"PM20D2",628.090286778217,0.292319857122529,0.0627923151404523,4.65534447119325,3.23439484589899e-06,0.000241479479141098,"PM20D2","P.adj < 0.05","blue"
"H2BC9",344.422489756568,0.375134288762313,0.0806981176645637,4.64861262714487,3.34175134666727e-06,0.000247808925876171,"H2BC9","P.adj < 0.05","blue"
"CBX4",365.577510442987,0.349747211109402,0.0753431644944618,4.64205629609719,3.44958837475817e-06,0.000254088808140744,"CBX4","P.adj < 0.05","blue"
"ICA1",3187.86060266396,-0.129353010636758,0.0279053884674926,-4.63541336424838,3.562248993788e-06,0.000260637884712155,"ICA1","P.adj < 0.05","blue"
"CNOT6L",771.146393730173,0.302807001718184,0.0654147130972459,4.62903508065578,3.67373535816699e-06,0.000265258194446597,"CNOT6L","P.adj < 0.05","blue"
"GID4",174.555517096828,0.352530167073091,0.0761400195436687,4.63002464651199,3.65622210883807e-06,0.000265258194446597,"GID4","P.adj < 0.05","blue"
"CERT1",841.413723197597,0.243037619025637,0.0525941182118624,4.62100377929373,3.81887817768886e-06,0.00027393586928193,"CERT1","P.adj < 0.05","blue"
"MATCAP2",465.090222302077,0.263471677560375,0.0570425055014336,4.61886579567852,3.8584329957411e-06,0.000274975987845835,"MATCAP2","P.adj < 0.05","blue"
"CGA",64.2820802711276,4.0211174613895,0.871439468928691,4.61433938301289,3.94347595500227e-06,0.000279223539394516,"CGA","P.adj < 0.05 & |log2FC| > 1","red"
"KLHL7",767.867450120766,0.189733115057683,0.0415113406134106,4.57063328367641,4.86252540753391e-06,0.000342091130433876,"KLHL7","P.adj < 0.05","blue"
"ZNF92",385.555477794639,0.248816277148869,0.0546259355769231,4.55491104218237,5.24077519088236e-06,0.000366353552356267,"ZNF92","P.adj < 0.05","blue"
"RGS4",1447.53225557778,0.187167009932057,0.0412088571589913,4.54191217218017,5.57462665286453e-06,0.000387224857691065,"RGS4","P.adj < 0.05","blue"
"BRWD1",3843.78055277807,0.194905199549421,0.0429959894846058,4.53310185172514,5.81237706412382e-06,0.000401200240746912,"BRWD1","P.adj < 0.05","blue"
"GTF2A1",1137.21129783199,0.209258582965256,0.0463488831123953,4.51485707773815,6.33594812437215e-06,0.000434606441656152,"GTF2A1","P.adj < 0.05","blue"
"KBTBD11",334.332304425439,0.300868542252862,0.0666593128363635,4.51352600935806,6.37586263381574e-06,0.000434627903143651,"KBTBD11","P.adj < 0.05","blue"
"BRD9",836.669489054368,-0.18149240764733,0.0402571151002243,-4.50833119053577,6.53395260244809e-06,0.00044265512229548,"BRD9","P.adj < 0.05","blue"
"H2BC21",479.658781301546,0.303053765652911,0.067269682232952,4.50505719059961,6.63550694254349e-06,0.000446777231254079,"H2BC21","P.adj < 0.05","blue"
"NPIPA7",612.058466221475,-0.23591092904118,0.0524411423222259,-4.49858486284719,6.84072895392309e-06,0.000457786587007963,"NPIPA7","P.adj < 0.05","blue"
"SOCS5",797.372237222644,0.236327472755847,0.0526340561317677,4.49001065325859,7.12196115252204e-06,0.000473718325145027,"SOCS5","P.adj < 0.05","blue"
"CPEB2",717.766164904695,0.286504537734629,0.0640823035225469,4.47088387878916,7.78969872559017e-06,0.00051501170791176,"CPEB2","P.adj < 0.05","blue"
"MEX3C",1202.76374546865,0.222385680424557,0.0497796931295369,4.46739757607313,7.91768988239527e-06,0.000517241943210048,"MEX3C","P.adj < 0.05","blue"
"DCUN1D3",480.670986177701,0.265631038162467,0.0594446894695497,4.46854110153162,7.87548815177484e-06,0.000517241943210048,"DCUN1D3","P.adj < 0.05","blue"
