"X.1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","expression","significant"
"ZDBF2",4363.11576732471,1.67245850344605,0.0422422999561721,39.5920322799961,0,0,"ZDBF2","P.adj < 0.05 & |log2FC| > 1","red"
"PEG10",5269.61647570979,1.52588457767709,0.0320660194884648,47.5857185275524,0,0,"PEG10","P.adj < 0.05 & |log2FC| > 1","red"
"USP36",1505.91545069639,1.91703673532692,0.0514150824232802,37.2854937690211,2.81998550779828e-304,1.08518169586456e-301,"USP36","P.adj < 0.05 & |log2FC| > 1","red"
"JUNB",809.478058807683,2.90221011944682,0.0778492105229436,37.2798914716224,3.4755423113807e-304,1.29811505330069e-301,"JUNB","P.adj < 0.05 & |log2FC| > 1","red"
"REL",512.722614359354,2.12386802311012,0.057313265908414,37.0571802085759,1.3760884564495e-300,4.99284208812921e-298,"REL","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP10",372.086990755001,2.87600957242669,0.0782946805405586,36.7331414161252,2.16096051287706e-295,7.62278820917381e-293,"DUSP10","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP5",717.012121857882,3.62108283743021,0.099085665301868,36.5449717312636,2.14316864817096e-292,7.3557023413846e-290,"DUSP5","P.adj < 0.05 & |log2FC| > 1","red"
"TLE3",946.706777723401,1.59137626899261,0.0435947057622797,36.503888285663,9.62109405194048e-292,3.21521772014716e-289,"TLE3","P.adj < 0.05 & |log2FC| > 1","red"
"IER2",1158.66303197254,2.2619666481186,0.0626705381925933,36.0929826574544,2.9223759529754e-285,9.51570569918837e-283,"IER2","P.adj < 0.05 & |log2FC| > 1","red"
"RGPD2",1611.71165891437,1.44089458149547,0.040542459881839,35.5403837284407,1.1697578730496e-276,3.71368880746422e-274,"RGPD2","P.adj < 0.05 & |log2FC| > 1","red"
"ELL2",226.654149639848,2.91234688637195,0.08255742344632,35.2766203788518,1.3409239164415e-272,4.15326654021724e-270,"ELL2","P.adj < 0.05 & |log2FC| > 1","red"
"CAMTA1",833.466067398525,1.63329370139242,0.046439446718483,35.1703953600801,5.67120978226354e-271,1.71473078630868e-268,"CAMTA1","P.adj < 0.05 & |log2FC| > 1","red"
"DKK1",4308.89777540228,1.98076432887212,0.0564619622451847,35.0813937402794,1.29566423507181e-269,3.82642793515741e-267,"DKK1","P.adj < 0.05 & |log2FC| > 1","red"
"RNF19A",1416.01175659385,1.24235158979002,0.0357484290176848,34.7526205746113,1.26525480946971e-264,3.65169791487632e-262,"RNF19A","P.adj < 0.05 & |log2FC| > 1","red"
"RGPD1",1564.68209947794,1.43484446306632,0.041521396966523,34.5567482766339,1.1286855037516e-261,3.18515049158702e-259,"RGPD1","P.adj < 0.05 & |log2FC| > 1","red"
"JUND",976.173623551332,1.56887891546862,0.0456835308843096,34.342330487582,1.83327898824041e-258,5.06104562427499e-256,"JUND","P.adj < 0.05 & |log2FC| > 1","red"
"PIGA",545.372807888803,2.00116214055708,0.0585154795204938,34.1988505769011,2.51495981976225e-256,6.79520739386401e-254,"PIGA","P.adj < 0.05 & |log2FC| > 1","red"
"TFPI2",7017.07815875416,2.78721704279618,0.0819044263820596,34.0301149268129,7.99130256440264e-254,2.11419898469477e-251,"TFPI2","P.adj < 0.05 & |log2FC| > 1","red"
"LONRF2",1031.20619868786,1.42274175232311,0.0425600180389892,33.4290683575307,5.1858414487052e-245,1.34397960320627e-242,"LONRF2","P.adj < 0.05 & |log2FC| > 1","red"
"VMP1",1683.16283980781,1.22021239054345,0.0368671472855219,33.0975537948021,3.2227247435248e-240,8.18507630360429e-238,"VMP1","P.adj < 0.05 & |log2FC| > 1","red"
"DNAJB5",345.201889359334,2.16206705905745,0.0655820522279083,32.9673589893758,2.38606478701977e-238,5.94130131967923e-236,"DNAJB5","P.adj < 0.05 & |log2FC| > 1","red"
"EGR3",1960.29277159388,7.0062824174464,0.214761287055391,32.6235818080163,1.89936104611404e-233,4.63845883165426e-231,"EGR3","P.adj < 0.05 & |log2FC| > 1","red"
"TIPARP",637.710179870782,1.6060370724639,0.0493334707312498,32.5547148550116,1.79563194467813e-232,4.30240189914482e-230,"TIPARP","P.adj < 0.05 & |log2FC| > 1","red"
"MIDEAS",676.753674447203,1.66981915124215,0.0518154132355404,32.2263019239382,7.55793848797037e-228,1.7773752010877e-225,"MIDEAS","P.adj < 0.05 & |log2FC| > 1","red"
"CORO1C",1714.20229771856,0.917576879086721,0.0286907402647283,31.9816383481317,1.96312289734457e-224,4.53267230425067e-222,"CORO1C","P.adj < 0.05","blue"
"DDIT3",204.100393831835,2.81412185074078,0.0882800163579586,31.8772239385419,5.52403134212689e-223,1.2526727502441e-220,"DDIT3","P.adj < 0.05 & |log2FC| > 1","red"
"CSRNP1",151.286781926236,4.28140835050631,0.135454853570378,31.6076407574561,2.89930059542128e-219,6.45933653706225e-217,"CSRNP1","P.adj < 0.05 & |log2FC| > 1","red"
"KDM3A",1814.32678343783,1.27851428220673,0.0405102716220849,31.5602495617364,1.29716726265124e-218,2.8401253566221e-216,"KDM3A","P.adj < 0.05 & |log2FC| > 1","red"
"STOX2",1476.4758552314,1.0474175250431,0.0338146867952171,30.9752248005815,1.16250274725261e-210,2.50213938768828e-208,"STOX2","P.adj < 0.05 & |log2FC| > 1","red"
"B3GNT5",652.879831832151,1.91006375306883,0.0616803216201547,30.9671496985952,1.49321409288713e-210,3.16038762759561e-208,"B3GNT5","P.adj < 0.05 & |log2FC| > 1","red"
"KCTD7",872.227361151716,1.58122059422226,0.0512001468422763,30.8831261576897,2.01273954554956e-209,4.19012778507112e-207,"KCTD7","P.adj < 0.05 & |log2FC| > 1","red"
"MCL1",4610.17583686134,1.65000618025285,0.053675782740953,30.7402350929098,1.65147407721257e-207,3.38259182363265e-205,"MCL1","P.adj < 0.05 & |log2FC| > 1","red"
"FILIP1L",349.073189757096,2.14741057384924,0.0701760088254558,30.6003520261512,1.21082752586556e-205,2.44068234142328e-203,"FILIP1L","P.adj < 0.05 & |log2FC| > 1","red"
"MEST",186.781985807084,3.85978011702472,0.12697573144748,30.3977781661467,5.87716779005136e-203,1.1661586525916e-200,"MEST","P.adj < 0.05 & |log2FC| > 1","red"
"CBX4",365.577510442987,2.03749722146648,0.0673687130620278,30.2439682882247,6.26273114428011e-201,1.22354496617251e-198,"CBX4","P.adj < 0.05 & |log2FC| > 1","red"
"ZBTB21",870.898797293705,1.80574218072475,0.0600055822570046,30.0929032400808,6.00047626942922e-199,1.15454618402245e-196,"ZBTB21","P.adj < 0.05 & |log2FC| > 1","red"
"ARID5B",1693.88800811602,1.26758037023888,0.0421415228537862,30.0791306151148,9.08531197850518e-199,1.72200562410503e-196,"ARID5B","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP6",1153.86580207214,-1.22660292083108,0.0414244851161845,-29.6105773527609,1.09213225746047e-192,2.03955699080742e-190,"DUSP6","P.adj < 0.05 & |log2FC| > 1","red"
"ATP2B1",1224.42937851634,1.27084264082107,0.0431836687136515,29.4287789499303,2.35310716682823e-190,4.33074027703648e-188,"ATP2B1","P.adj < 0.05 & |log2FC| > 1","red"
"DNAJB11",810.728022486015,1.421366291366,0.0483298064898623,29.4097244453926,4.12453018446446e-190,7.48248697321632e-188,"DNAJB11","P.adj < 0.05 & |log2FC| > 1","red"
"AKAP5",200.867414110224,2.94062896633753,0.100616118082731,29.2262216270322,9.00659610366353e-188,1.61091216789328e-185,"AKAP5","P.adj < 0.05 & |log2FC| > 1","red"
"PDLIM3",388.357056996764,2.05972574049866,0.0707614548325463,29.108018558591,2.8419011948549e-186,5.01240323242533e-184,"PDLIM3","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP4",2481.15313846593,1.1038904565143,0.0380623074201047,29.0021948572467,6.17334421299805e-185,1.07390819398441e-182,"DUSP4","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP1",584.206637086677,1.91671127910313,0.0661486571545943,28.9758154065567,1.32747344441991e-184,2.27805206360654e-182,"DUSP1","P.adj < 0.05 & |log2FC| > 1","red"
"DSEL",1319.83024500606,1.57809603236392,0.0547077809409896,28.8459156123719,5.70127759649056e-183,9.65340322637782e-181,"DSEL","P.adj < 0.05 & |log2FC| > 1","red"
"FHL2",280.139688735606,2.7201455425467,0.0948452369061648,28.6798328653855,6.80935644431552e-181,1.13778970376793e-178,"FHL2","P.adj < 0.05 & |log2FC| > 1","red"
"DCUN1D3",480.670986177701,1.52140335789448,0.0539578002206532,28.1961709275195,6.51516382287934e-175,1.07449435567201e-172,"DCUN1D3","P.adj < 0.05 & |log2FC| > 1","red"
"EPPK1",296.326373942615,3.58434531091265,0.127518300813646,28.1084776698113,7.71698265502765e-174,1.25638413764354e-171,"EPPK1","P.adj < 0.05 & |log2FC| > 1","red"
"CNN2",270.666037404619,2.10219722598263,0.0750720189642593,28.0024069551593,1.51874643627239e-172,2.44133683471178e-170,"CNN2","P.adj < 0.05 & |log2FC| > 1","red"
"FAM53C",594.534386755711,1.3680812003478,0.0491900867144247,27.8121323162177,3.09429929314827e-170,4.91181334046124e-168,"FAM53C","P.adj < 0.05 & |log2FC| > 1","red"
"CCL2",103.494289073066,3.69096500892343,0.133151451445716,27.7200508807685,4.00292658980802e-169,6.2756993535768e-167,"CCL2","P.adj < 0.05 & |log2FC| > 1","red"
"SNAP25",674.645091577661,1.23909335064898,0.0448777052377905,27.6104436286007,8.33700476068724e-168,1.29111735921911e-165,"SNAP25","P.adj < 0.05 & |log2FC| > 1","red"
"HSPA5",6847.35472677551,1.29033990574193,0.0468134793310408,27.5634266920712,3.05528221530013e-167,4.67458178940919e-165,"HSPA5","P.adj < 0.05 & |log2FC| > 1","red"
"NAB2",184.285930709436,2.26631907489813,0.0822275107942552,27.5615673271295,3.21615964417529e-167,4.86214420492643e-165,"NAB2","P.adj < 0.05 & |log2FC| > 1","red"
"SIK2",2085.8103021083,1.04136408897876,0.0380376128388281,27.3772198426646,5.12240871025421e-165,7.65287861311979e-163,"SIK2","P.adj < 0.05 & |log2FC| > 1","red"
"ZFP36",156.141470435342,3.09467399041936,0.116323599067044,26.6040082600584,6.10059060615881e-156,9.00830233809426e-154,"ZFP36","P.adj < 0.05 & |log2FC| > 1","red"
"CCN1",778.853718740098,4.59177978905561,0.173030104163113,26.5374618553486,3.58401915209351e-155,5.23143209338339e-153,"CCN1","P.adj < 0.05 & |log2FC| > 1","red"
"MCCC1",663.320337711419,1.10579657511068,0.0416971756264062,26.5196996798603,5.74516025279845e-155,8.29065796025995e-153,"MCCC1","P.adj < 0.05 & |log2FC| > 1","red"
"SLCO4A1",531.283922278804,1.29578335206376,0.048878361975232,26.5103677721518,7.36062322508148e-155,1.05025341949786e-152,"SLCO4A1","P.adj < 0.05 & |log2FC| > 1","red"
"ITPKB",311.573119846348,1.83838117530478,0.0696734883956185,26.385662863127,2.00145313110523e-153,2.82405036798948e-151,"ITPKB","P.adj < 0.05 & |log2FC| > 1","red"
"EGR1",4247.41656070501,4.06010568003962,0.154035713171575,26.3582100309246,4.13255493000232e-153,5.76695769847247e-151,"EGR1","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP3",529.802368784976,1.2452659876556,0.0475769362938383,26.1737321622552,5.29212195944579e-151,7.30485399597849e-149,"DUSP3","P.adj < 0.05 & |log2FC| > 1","red"
"TOB1",614.233235111344,1.31116959947423,0.0505051157403406,25.9611245366762,1.36169512255604e-148,1.85937272702571e-146,"TOB1","P.adj < 0.05 & |log2FC| > 1","red"
"ZYX",836.079198637869,1.47544066428136,0.0570825149483811,25.847506291823,2.59534952806084e-147,3.50620677200474e-145,"ZYX","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP8",252.01677429847,2.39265648789773,0.092949933932818,25.7413468376113,4.0291751449504e-146,5.38594685955002e-144,"DUSP8","P.adj < 0.05 & |log2FC| > 1","red"
"MEF2D",885.162963754544,1.33693207469573,0.0520684120147892,25.6764518632908,2.14228194202798e-145,2.83383733143889e-143,"MEF2D","P.adj < 0.05 & |log2FC| > 1","red"
"WDR1",1557.47483863227,1.02398083218905,0.0402693440260256,25.4282968087899,1.2272174024911e-142,1.60664265919944e-140,"WDR1","P.adj < 0.05 & |log2FC| > 1","red"
"IFRD1",1375.11036882974,1.25555871756536,0.049431527965788,25.3999576633427,2.52458236261682e-142,3.2713950431501e-140,"IFRD1","P.adj < 0.05 & |log2FC| > 1","red"
"NPAS4",507.143346214006,8.43064119551611,0.334204472126688,25.2259975513442,2.07758256867123e-140,2.66497182217737e-138,"NPAS4","P.adj < 0.05 & |log2FC| > 1","red"
"EFNB2",1928.62886307587,1.09593104539549,0.0436234031957025,25.1225481074675,2.82068818597603e-139,3.58199192737096e-137,"EFNB2","P.adj < 0.05 & |log2FC| > 1","red"
"STK38L",1190.06629339124,1.51948786087719,0.0606970152407547,25.033979922244,2.60922349179436e-138,3.28064644775214e-136,"STK38L","P.adj < 0.05 & |log2FC| > 1","red"
"GPR3",117.808488368072,3.63404030504499,0.14551991280597,24.972804305418,1.20744243813919e-137,1.5032658354833e-135,"GPR3","P.adj < 0.05 & |log2FC| > 1","red"
"BDKRB2",87.8487443669529,4.7941560098566,0.196941031795535,24.3431039542532,6.85906891258918e-131,8.45663263310388e-129,"BDKRB2","P.adj < 0.05 & |log2FC| > 1","red"
"WEE1",575.021183373892,1.20446667687654,0.0494824458402117,24.3412922790032,7.16885565124849e-131,8.75358633800044e-129,"WEE1","P.adj < 0.05 & |log2FC| > 1","red"
"CSRP1",296.832149695034,1.617813563864,0.0665214495691698,24.3201790451331,1.19928591808025e-130,1.4504506546382e-128,"CSRP1","P.adj < 0.05 & |log2FC| > 1","red"
"TXNIP",2202.02667899496,-0.97329990846875,0.0404139239770188,-24.0832815200576,3.74207967935555e-128,4.48308206114491e-126,"TXNIP","P.adj < 0.05","blue"
"NFKBIZ",238.775593695401,2.13280764680654,0.0898908752082112,23.726631227768,1.9153087651703e-124,2.27313140270071e-122,"NFKBIZ","P.adj < 0.05 & |log2FC| > 1","red"
"PTGER2",579.389545717652,1.50799179019282,0.0646379981956974,23.32980340182,2.21000733987242e-120,2.59860029713332e-118,"PTGER2","P.adj < 0.05 & |log2FC| > 1","red"
"SYT4",5923.87457953173,1.15584706647561,0.04969595009365,23.2583754671651,1.1703637513859e-119,1.36352745677519e-117,"SYT4","P.adj < 0.05 & |log2FC| > 1","red"
"VEGFA",534.680803761646,1.07832811667309,0.0468501386153615,23.0165405811525,3.18356753888171e-117,3.67528401602353e-115,"VEGFA","P.adj < 0.05 & |log2FC| > 1","red"
"SPTY2D1",686.059930595244,1.02749539836217,0.0447212005806258,22.9755772434988,8.18065652922215e-117,9.35911326708037e-115,"SPTY2D1","P.adj < 0.05 & |log2FC| > 1","red"
"KLF10",620.051474822882,1.25762101150955,0.0547636926760053,22.9645034886514,1.05551858485627e-116,1.19678843831159e-114,"KLF10","P.adj < 0.05 & |log2FC| > 1","red"
"TOB2",319.45299683678,1.49437015003026,0.065247789805861,22.903000308158,4.33708539025576e-116,4.87403959034141e-114,"TOB2","P.adj < 0.05 & |log2FC| > 1","red"
"ISL1",4754.59043410208,-0.684531296426699,0.0299111088320426,-22.885520569314,6.47629676302056e-116,7.21425373628053e-114,"ISL1","P.adj < 0.05","blue"
"SETX",4732.25613933107,0.782628295497773,0.034260568048559,22.8434127066579,1.69922495470563e-115,1.87638762607016e-113,"SETX","P.adj < 0.05","blue"
"ZNF93",300.335447177141,1.53955585357459,0.0675669913097076,22.7856209627229,6.36736945545457e-115,6.97062282024289e-113,"ZNF93","P.adj < 0.05 & |log2FC| > 1","red"
"PLAT",96.3979250036353,2.44463391291476,0.108827942184129,22.4632926420553,9.48893437229758e-112,1.02991433840861e-109,"PLAT","P.adj < 0.05 & |log2FC| > 1","red"
"DUSP16",825.061800724316,0.91777176449924,0.0409549058154788,22.4093242610356,3.19244923854291e-111,3.43567058307258e-109,"DUSP16","P.adj < 0.05","blue"
"MYCN",182.333626526489,-2.71097301635966,0.12102355306614,-22.4003753622908,3.90276385579735e-111,4.16480657182945e-109,"MYCN","P.adj < 0.05 & |log2FC| > 1","red"
"IRF2BP2",2746.30724006065,1.21484343271502,0.0542444475252279,22.3957195277916,4.33262516699372e-111,4.5850005829711e-109,"IRF2BP2","P.adj < 0.05 & |log2FC| > 1","red"
"SKIL",2001.87518498358,1.35697840419424,0.0606204789174286,22.3848182730887,5.53305778742614e-111,5.80696701177889e-109,"SKIL","P.adj < 0.05 & |log2FC| > 1","red"
"IQCN",397.248466464875,1.49800296884111,0.0673677848679124,22.2361915532512,1.53440524653724e-109,1.59716493653905e-107,"IQCN","P.adj < 0.05 & |log2FC| > 1","red"
"TP53INP2",320.787622503431,1.60524510511652,0.0724529786407239,22.1556813154159,9.19588078380952e-109,9.49418618484529e-107,"TP53INP2","P.adj < 0.05 & |log2FC| > 1","red"
"EGR4",286.762920412492,8.26093734701739,0.376265700921758,21.9550634745079,7.74731077954954e-107,7.93412093463707e-105,"EGR4","P.adj < 0.05 & |log2FC| > 1","red"
"NAP1L5",470.325621450042,1.11146509963648,0.0506618060763099,21.9389158365637,1.10504434957791e-106,1.12263665562319e-104,"NAP1L5","P.adj < 0.05 & |log2FC| > 1","red"
"FAT1",9073.29101804968,0.720133352596608,0.0333438796652555,21.5971674510028,1.90972177653026e-103,1.92472673334585e-101,"FAT1","P.adj < 0.05","blue"
"ZNF331",363.098974051378,1.39930068132558,0.0660069465521568,21.1992942321592,9.69392296617012e-100,9.69315966514916e-98,"ZNF331","P.adj < 0.05 & |log2FC| > 1","red"
"PPP1R15A",301.148563378248,1.47299148138937,0.0703602408618152,20.9349977110265,2.57077392387378e-97,2.55048891088071e-95,"PPP1R15A","P.adj < 0.05 & |log2FC| > 1","red"
"MAPRE1",1381.12788242837,0.666392712245961,0.0321639444707706,20.7186252560396,2.35308444298016e-95,2.31642010398489e-93,"MAPRE1","P.adj < 0.05","blue"
"ID2",267.17707608168,1.50312160501905,0.0726872768576395,20.6792945065608,5.32133369336859e-95,5.19812435169905e-93,"ID2","P.adj < 0.05 & |log2FC| > 1","red"
"GADD45A",177.120066115621,1.77054787057346,0.0856972090540927,20.660507968887,7.85338400733185e-95,7.61298652741276e-93,"GADD45A","P.adj < 0.05 & |log2FC| > 1","red"
"C11orf96",829.590831684234,0.838247108618186,0.0411257193128685,20.3825519072658,2.38871154535755e-92,2.29804908443148e-90,"C11orf96","P.adj < 0.05","blue"
"TLE1",707.857656781277,0.967832272267767,0.0474916615884399,20.3789936990402,2.5688206627338e-92,2.45274087188395e-90,"TLE1","P.adj < 0.05","blue"
"TSPYL2",238.941034015803,1.36864738225099,0.0673042053411108,20.3352431740991,6.27278495993597e-92,5.94463404524081e-90,"TSPYL2","P.adj < 0.05 & |log2FC| > 1","red"
"PI15",779.992465232873,1.50749729266181,0.0743104527940409,20.2864770160934,1.69300902965649e-91,1.59255716056354e-89,"PI15","P.adj < 0.05 & |log2FC| > 1","red"
"ETV3",1067.06345243674,0.705864838923747,0.0350775514210464,20.122979236807,4.6431984700113e-90,4.33558657137305e-88,"ETV3","P.adj < 0.05","blue"
"XBP1",819.885606905244,1.15914648875303,0.0576497324828898,20.1067106269238,6.44592956355272e-90,5.97495325018657e-88,"XBP1","P.adj < 0.05 & |log2FC| > 1","red"
"NFE2L2",766.396259443202,0.899877661663503,0.0448888709513984,20.0467876021611,2.15306706633918e-89,1.98128975908995e-87,"NFE2L2","P.adj < 0.05","blue"
"FOSB",1207.73983790811,3.44666135534763,0.172627035149322,19.9659419068761,1.08954241292136e-88,9.94021085448787e-87,"FOSB","P.adj < 0.05 & |log2FC| > 1","red"
"ASCL1",330.27315795423,-1.42043965387035,0.0711441615438052,-19.9656531617953,1.09585756329499e-88,9.94021085448787e-87,"ASCL1","P.adj < 0.05 & |log2FC| > 1","red"
"B3GALT2",100.235879271573,2.89691179503844,0.145783341645806,19.8713499247174,7.20393413721176e-88,6.48813897932284e-86,"B3GALT2","P.adj < 0.05 & |log2FC| > 1","red"
"FOS",3240.05094020228,3.65494203448043,0.184876455359246,19.7696457744079,5.43562527285228e-87,4.86105671408106e-85,"FOS","P.adj < 0.05 & |log2FC| > 1","red"
"SQSTM1",715.915607048048,0.814987892270692,0.041417156971051,19.6775431215701,3.3589580147145e-86,2.98289565236779e-84,"SQSTM1","P.adj < 0.05","blue"
"RNF152",1453.79761754988,1.03029910401265,0.0524482499371952,19.644108340057,6.4926977082243e-86,5.72574779144031e-84,"RNF152","P.adj < 0.05 & |log2FC| > 1","red"
"NABP1",164.172113867203,1.61433038847897,0.0822888097283647,19.6178604819765,1.08838454486893e-85,9.531996782959e-84,"NABP1","P.adj < 0.05 & |log2FC| > 1","red"
"NR2F1",1156.66194316551,0.922920215285297,0.0471753793518638,19.5635992325907,3.15966971106653e-85,2.74826340142697e-83,"NR2F1","P.adj < 0.05","blue"
"FLRT3",213.421436727917,-1.6382700742106,0.0838131331697865,-19.546698855558,4.40093347519372e-85,3.80186763275409e-83,"FLRT3","P.adj < 0.05 & |log2FC| > 1","red"
"MXD1",400.695010851962,1.24714876473938,0.0639151043403419,19.512582786354,8.58339132164269e-85,7.36489772929328e-83,"MXD1","P.adj < 0.05 & |log2FC| > 1","red"
"ZNF548",393.243762439419,1.18696807556928,0.0612230216992967,19.3876101280854,9.81945920276338e-84,8.36894714200618e-82,"ZNF548","P.adj < 0.05 & |log2FC| > 1","red"
"SELENOK",459.212625783881,1.14911538918319,0.059454981081976,19.327487256262,3.15409601718621e-83,2.67025768814985e-81,"SELENOK","P.adj < 0.05 & |log2FC| > 1","red"
"NFKB1",492.183461690089,0.896621044730767,0.0463921349622414,19.3270054387565,3.18368373761033e-83,2.67745693933203e-81,"NFKB1","P.adj < 0.05","blue"
"UBALD1",195.809358851653,1.66388968630015,0.0860929775539317,19.3266597761453,3.20508076083538e-83,2.67771845933214e-81,"UBALD1","P.adj < 0.05 & |log2FC| > 1","red"
"PPP1R15B",2338.79470044139,0.823666812569924,0.0427061360994877,19.286849333574,6.92680598436919e-83,5.74924896702643e-81,"PPP1R15B","P.adj < 0.05","blue"
"FRMD6",1622.96041412842,0.874221105820569,0.0453406372402608,19.2811825997957,7.72891500865856e-83,6.37334361655553e-81,"FRMD6","P.adj < 0.05","blue"
"FERMT2",3426.95619536615,0.737610190882593,0.0383199560464495,19.2487222581493,1.44687537793822e-82,1.185410995125e-80,"FERMT2","P.adj < 0.05","blue"
"ATF4",1158.11215486172,0.881923683412509,0.045874404802782,19.2247438894079,2.29770693242889e-82,1.87042181634067e-80,"ATF4","P.adj < 0.05","blue"
"RGPD4",826.516141627501,0.746948154857222,0.0388929816167002,19.2052170805154,3.34721845264921e-82,2.70740937134983e-80,"RGPD4","P.adj < 0.05","blue"
"GATA3",1302.28740498456,-0.96284452592537,0.0501545755938486,-19.1975410922122,3.88031708102985e-82,3.11874345645558e-80,"GATA3","P.adj < 0.05","blue"
"ECEL1",82.9451152370508,2.20127264872478,0.114883569229184,19.160900583907,7.85031337799673e-82,6.26988236397362e-80,"ECEL1","P.adj < 0.05 & |log2FC| > 1","red"
"CBX8",376.192350994869,1.32114043924647,0.0694352687674714,19.0269363494621,1.02047026020611e-80,8.09934489647338e-79,"CBX8","P.adj < 0.05 & |log2FC| > 1","red"
