"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miR_name","expression","significant"
"hsa-miR-25-3p",97939.5045882779,-0.193670069228981,0.0635048258111899,-3.04969058264632,0.0022907723878377,0.0468727273203713,"hsa-miR-25-3p","P.adj < 0.05","blue"
"hsa-miR-16-5p",179001.15295139,-0.142278687218438,0.0470631690748013,-3.02314293778863,0.00250164051615526,0.0492915835035037,"hsa-miR-16-5p","P.adj < 0.05","blue"
"hsa-miR-26a-2-3p",392.786152345774,-0.464639738680711,0.159600956315209,-2.91125911403097,0.00359975356448722,0.0683953177252572,"hsa-miR-26a-2-3p","NS","grey80"
"hsa-miR-106b-5p",65719.6706552625,-0.229117581975157,0.0796535704606819,-2.87642576032737,0.00402206795519451,0.073784143178051,"hsa-miR-106b-5p","NS","grey80"
"hsa-miR-132-3p",950.427198791855,0.388440314766053,0.138050242841999,2.81376045973806,0.00489657007140333,0.0744278650853305,"hsa-miR-132-3p","NS","grey80"
"hsa-miR-137-3p",2516.16035038514,-0.217749789289235,0.0764395776509169,-2.84865243870984,0.00439048146763245,0.0744278650853305,"hsa-miR-137-3p","NS","grey80"
"hsa-miR-33b-3p",109.324874448042,0.876246449600988,0.306447320695241,2.85937056853046,0.00424482600615942,0.0744278650853305,"hsa-miR-33b-3p","NS","grey80"
"hsa-miR-501-5p",1364.88630880576,-0.30547324778683,0.107788664889275,-2.8340015909894,0.00459691031339075,0.0744278650853305,"hsa-miR-501-5p","NS","grey80"
"hsa-miR-92b-5p",295.319670616335,0.513530414405112,0.182191215962161,2.81863432160071,0.00482284274363168,0.0744278650853305,"hsa-miR-92b-5p","NS","grey80"
"hsa-miR-7-5p",49005.0416248564,0.196318411513114,0.0693881140757835,2.82928011703418,0.00466528457842107,0.0744278650853305,"hsa-miR-7-5p","NS","grey80"
"hsa-miR-130b-3p",4093.17397869894,-0.241060230140502,0.0886705041346501,-2.71860673955842,0.00655574998459273,0.0968794164389814,"hsa-miR-130b-3p","NS","grey80"
"hsa-miR-6500-3p",240.279770899666,-0.471486793249704,0.174111985220947,-2.70795139491053,0.00676999364874416,0.097341530300862,"hsa-miR-6500-3p","NS","grey80"
"hsa-miR-324-5p",1518.40260338637,-0.382897597855046,0.142542685237784,-2.68619604868754,0.00722706698521198,0.101178937792968,"hsa-miR-324-5p","NS","grey80"
"hsa-miR-30b-3p",88.8796055003919,0.802074748728244,0.300142169194506,2.67231609233977,0.00753296531317869,0.102757372990027,"hsa-miR-30b-3p","NS","grey80"
"hsa-miR-17-5p",12391.834203122,-0.201501871116528,0.0761598205442389,-2.64577660079282,0.00815036228251783,0.108399818357487,"hsa-miR-17-5p","NS","grey80"
"hsa-miR-26a-5p",250135.13846688,-0.239176914014539,0.0910993416686299,-2.62545161835016,0.00865341058835864,0.112283278853824,"hsa-miR-26a-5p","NS","grey80"
"hsa-miR-20a-5p",12979.4168767551,-0.166098928160908,0.0639590127405348,-2.59695891233857,0.00940531738948148,0.119134020266765,"hsa-miR-20a-5p","NS","grey80"
"hsa-miR-323a-3p",2709.35369774875,0.22635029044078,0.087477465908318,2.58752683437366,0.00966676658933097,0.119598135477304,"hsa-miR-323a-3p","NS","grey80"
"hsa-miR-660-3p",50.1211949080064,1.2945543732097,0.506866447988864,2.55403445689927,0.0106482718398911,0.128747286791411,"hsa-miR-660-3p","|log2FC| > 1","darkgreen"
"hsa-miR-500b-5p",179.337351913293,-0.534348681836542,0.212897610919313,-2.50988575930547,0.0120770225349066,0.142777244190452,"hsa-miR-500b-5p","NS","grey80"
"hsa-miR-152-3p",3719.80694931843,-0.220909684154636,0.0886804499251101,-2.49107536487684,0.0127357101879705,0.144802079988263,"hsa-miR-152-3p","NS","grey80"
"hsa-miR-27a-3p",33378.5563011748,-0.200034227717063,0.0804953824484436,-2.48503978281217,0.0129536957556412,0.144802079988263,"hsa-miR-27a-3p","NS","grey80"
"hsa-miR-4286",4993.58501982264,0.21825855017419,0.0879366810119333,2.48199667832098,0.0130648493222493,0.144802079988263,"hsa-miR-4286","NS","grey80"
"hsa-miR-143-3p",37031.2965263217,0.225934972193979,0.0916296238818592,2.46574156503451,0.0136729944810244,0.145480661278099,"hsa-miR-143-3p","NS","grey80"
"hsa-miR-24-2-5p",2494.67856002827,0.209452445734535,0.0848344819087864,2.46895414484569,0.0135508581742793,0.145480661278099,"hsa-miR-24-2-5p","NS","grey80"
"hsa-miR-1255a",44.828406239146,1.03632351666891,0.421928539048259,2.45615885336066,0.0140431065740857,0.146488876419874,"hsa-miR-1255a","|log2FC| > 1","darkgreen"
"hsa-miR-374c-5p",478.760868515519,-0.459782700538267,0.189699670628092,-2.42374010991129,0.0153615944829739,0.157160928171964,"hsa-miR-374c-5p","NS","grey80"
"hsa-miR-12136",1134.98516011525,-1.09047656238483,0.467208958565839,-2.33402322963198,0.0195945055972205,0.193704469266132,"hsa-miR-12136","|log2FC| > 1","darkgreen"
"hsa-miR-4485-3p",2471.63975744793,-1.37610437556169,0.59054222707954,-2.33023874070287,0.0197935364718783,0.193704469266132,"hsa-miR-4485-3p","|log2FC| > 1","darkgreen"
"hsa-miR-455-3p",315.932151128151,-0.455798275620383,0.195969493109223,-2.32586342082513,0.02002583798804,0.193704469266132,"hsa-miR-455-3p","NS","grey80"
"hsa-miR-708-5p",3867.10765056728,-0.210412625589232,0.0910173016434723,-2.3117871194803,0.0207894175853076,0.197499467060423,"hsa-miR-708-5p","NS","grey80"
"hsa-let-7i-3p",240.335057364657,-0.446745644095658,0.194595445110063,-2.29576619248709,0.021689253433114,0.201324821608619,"hsa-let-7i-3p","NS","grey80"
"hsa-miR-148b-3p",3977.54204689745,-0.219924956661049,0.0963267250795829,-2.2831146442418,0.0224236161694502,0.201324821608619,"hsa-miR-148b-3p","NS","grey80"
"hsa-miR-195-5p",7459.23203652105,-0.142529179750977,0.0622210515858711,-2.29069062830403,0.0219813130399637,0.201324821608619,"hsa-miR-195-5p","NS","grey80"
"hsa-miR-378a-5p",45.8525859944684,-1.2414940104085,0.544909556683258,-2.27834875564524,0.0227058069483405,0.201324821608619,"hsa-miR-378a-5p","|log2FC| > 1","darkgreen"
"hsa-miR-151b",1105.78307129653,0.217026553378896,0.0962111548999028,2.25573171431825,0.0240874381352883,0.210074050622514,"hsa-miR-151b","NS","grey80"
"hsa-miR-487a-3p",171.39989573295,-0.550087451819881,0.247227047804457,-2.22502940800786,0.0260792640118489,0.223776910553284,"hsa-miR-487a-3p","NS","grey80"
"hsa-miR-99b-3p",3408.68036889815,0.133322616853058,0.0601225371337946,2.2175148157232,0.0265879317620668,0.224520312657453,"hsa-miR-99b-3p","NS","grey80"
"hsa-miR-15b-3p",462.767332928834,-0.334986555471939,0.152325916258858,-2.19914354496757,0.0278677170892012,0.231650398303985,"hsa-miR-15b-3p","NS","grey80"
"hsa-miR-124-3p",5059.91208242878,-0.27178822083851,0.124977599131269,-2.1746954872532,0.0296529432986967,0.242697935921641,"hsa-miR-124-3p","NS","grey80"
"hsa-miR-101-3p",136478.092048587,0.17005144265428,0.0785489526130849,2.16491037750581,0.0303945493347879,0.244998488577381,"hsa-miR-101-3p","NS","grey80"
"hsa-miR-331-3p",821.928688907363,-0.350821639660183,0.162865218535399,-2.15406114832267,0.0312353768526133,0.24801821620284,"hsa-miR-331-3p","NS","grey80"
"hsa-miR-30e-3p",2717.59757583858,-0.185787719745878,0.0866488336241225,-2.1441456506133,0.0320212182579449,0.249090941275012,"hsa-miR-30e-3p","NS","grey80"
"hsa-miR-500a-5p",474.867584611935,-0.300125478242559,0.140206726513735,-2.14059257858187,0.0323069077969471,0.249090941275012,"hsa-miR-500a-5p","NS","grey80"
"hsa-miR-769-5p",8802.71727847214,0.167705154226335,0.0792019958735123,2.11743596075742,0.0342228649201249,0.260093773392949,"hsa-miR-769-5p","NS","grey80"
"hsa-miR-326",54.0962600059794,-1.0401679507627,0.493290839796304,-2.10863017685919,0.0349765160081089,0.262077556567802,"hsa-miR-326","|log2FC| > 1","darkgreen"
"hsa-miR-146b-5p",5591.69278596811,0.174913731091929,0.0835843417952532,2.09266146427754,0.0363793855603254,0.268803237751293,"hsa-miR-146b-5p","NS","grey80"
"hsa-miR-874-3p",497.543252675809,-0.309137533954385,0.150261885909076,-2.0573249968488,0.0396549744308658,0.288992416400283,"hsa-miR-874-3p","NS","grey80"
"hsa-miR-18a-5p",9382.720250204,-0.145259816215339,0.0714308589707067,-2.03357230066223,0.0419947369814767,0.297882667655274,"hsa-miR-18a-5p","NS","grey80"
"hsa-miR-191-3p",673.12547158317,0.270663816129201,0.132753978196008,2.03883770420478,0.0414662279237937,0.297882667655274,"hsa-miR-191-3p","NS","grey80"
"hsa-miR-27b-5p",1842.95689083159,0.190011855956117,0.0940950456315542,2.01936089919274,0.0434497224476601,0.30414805713362,"hsa-miR-27b-5p","NS","grey80"
"hsa-miR-543",3668.16578022476,0.165106800840053,0.0819993011196932,2.01351473226643,0.0440605066935434,0.3044180462463,"hsa-miR-543","NS","grey80"
"hsa-miR-1243",34.102995873306,-1.1306030392931,0.57473820518366,-1.96716179487636,0.0491645609964035,0.307281400228108,"hsa-miR-1243","|log2FC| > 1","darkgreen"
"hsa-miR-17-3p",692.880044539986,-0.296854039689818,0.150561932851855,-1.97164073326494,0.04865063374846,0.307281400228108,"hsa-miR-17-3p","NS","grey80"
"hsa-miR-1908-5p",243.248347205591,0.435553635545573,0.222897423978556,1.9540541463928,0.0506948140446915,0.307281400228108,"hsa-miR-1908-5p","NS","grey80"
"hsa-miR-2682-3p",110.0387340878,-0.5020618751639,0.252317172884988,-1.98980461545022,0.0466124628181748,0.307281400228108,"hsa-miR-2682-3p","NS","grey80"
"hsa-miR-29c-3p",811.410794853127,-0.292377275923149,0.148037349462482,-1.97502371519592,0.0482654568052547,0.307281400228108,"hsa-miR-29c-3p","NS","grey80"
"hsa-miR-362-5p",7361.71291269465,-0.144427564294378,0.0741386404417498,-1.94807408705928,0.0514060989103413,0.307281400228108,"hsa-miR-362-5p","NS","grey80"
"hsa-miR-450a-1-3p",76.902883707776,-0.693991529531372,0.347940676591337,-1.99456854636883,0.04608995695884,0.307281400228108,"hsa-miR-450a-1-3p","NS","grey80"
"hsa-miR-485-5p",170.699958348069,0.43982439308892,0.225714719052049,1.94858534231211,0.0513449639844709,0.307281400228108,"hsa-miR-485-5p","NS","grey80"
"hsa-miR-5579-5p",41.9091208667606,-0.73642545243942,0.376164662450828,-1.9577209821927,0.0502627617914461,0.307281400228108,"hsa-miR-5579-5p","NS","grey80"
"hsa-miR-589-3p",78.528837714354,0.664038693982137,0.339668301159874,1.95496221376745,0.0505875304004055,0.307281400228108,"hsa-miR-589-3p","NS","grey80"
"hsa-miR-153-3p",487.194200059971,-0.296242229587037,0.152064899696771,-1.94813024029717,0.0513993812362838,0.307281400228108,"hsa-miR-153-3p","NS","grey80"
"hsa-miR-941",235.63762943219,-0.398445194777932,0.202942843346673,-1.96333700763863,0.0496070280064069,0.307281400228108,"hsa-miR-941","NS","grey80"
"hsa-miR-34a-5p",2033.48490102381,-0.227343958489919,0.116994249111882,-1.94320627052797,0.0519912407679943,0.307326000984144,"hsa-miR-34a-5p","NS","grey80"
"hsa-miR-379-5p",2034.52914161626,0.164933246290196,0.0852807120088255,1.93400409547622,0.0531126243075295,0.310504572874788,"hsa-miR-379-5p","NS","grey80"
"hsa-miR-4746-5p",42.5161569092754,-1.07024199462333,0.557260303942858,-1.92054231577399,0.0547894334631772,0.316825854374025,"hsa-miR-4746-5p","|log2FC| > 1","darkgreen"
"hsa-miR-1276",195.42963221749,0.348594408389282,0.181953569157103,1.91584265152995,0.0553851269546683,0.316826747740683,"hsa-miR-1276","NS","grey80"
"hsa-miR-885-5p",400.357736917748,0.299872642092112,0.157331922967924,1.90598726841499,0.05665185749232,0.32062540623313,"hsa-miR-885-5p","NS","grey80"
"hsa-miR-1226-3p",212.076295401642,0.38735501755704,0.204289334840369,1.89610983784208,0.0579455219902732,0.32449492314553,"hsa-miR-1226-3p","NS","grey80"
"hsa-miR-424-3p",568.113310634742,-0.349202662699028,0.185318007954465,-1.88434284694465,0.0595186152472726,0.329832326161969,"hsa-miR-424-3p","NS","grey80"
"hsa-miR-185-3p",87.0214615098999,0.583287605188789,0.311495861783324,1.87253725249976,0.0611323130950579,0.335282376974957,"hsa-miR-185-3p","NS","grey80"
"hsa-miR-191-5p",133262.558859803,-0.13167709356976,0.0705035310298378,-1.86766664940559,0.0618085500294889,0.335532128731511,"hsa-miR-191-5p","NS","grey80"
"hsa-miR-181a-2-3p",19146.4659864685,0.140191961657009,0.0772904080395891,1.81383389236606,0.0697033028618139,0.367150070519653,"hsa-miR-181a-2-3p","NS","grey80"
"hsa-miR-410-3p",552.383212267718,-0.311512367465752,0.171605446571779,-1.81528251980891,0.0694805038880068,0.367150070519653,"hsa-miR-410-3p","NS","grey80"
"hsa-miR-494-3p",1298.38848836094,0.17637824827421,0.0969075005406746,1.82006807822042,0.068748638136894,0.367150070519653,"hsa-miR-494-3p","NS","grey80"
"hsa-miR-106a-5p",1002.14208897895,-0.251170243623602,0.139598777312087,-1.79922953810753,0.0719823787878676,0.372756477094048,"hsa-miR-106a-5p","NS","grey80"
"hsa-miR-1306-5p",404.451554101619,-0.239432921645605,0.133162517695653,-1.79805042581753,0.0721690171817424,0.372756477094048,"hsa-miR-1306-5p","NS","grey80"
"hsa-let-7d-3p",1409.7521117502,0.223232595316975,0.128859349196342,1.73237407071518,0.0832069815532786,0.37332409960547,"hsa-let-7d-3p","NS","grey80"
"hsa-miR-10b-5p",236449.439054372,0.161915864744552,0.093767893595632,1.72677297671635,0.0842084435200309,0.37332409960547,"hsa-miR-10b-5p","NS","grey80"
"hsa-miR-1268b",285.212386466709,0.312767847864188,0.179257699376205,1.74479449949755,0.081020646632376,0.37332409960547,"hsa-miR-1268b","NS","grey80"
"hsa-miR-212-3p",43.4964915692707,0.7712752648557,0.438648459713449,1.75829926624966,0.0786966024831863,0.37332409960547,"hsa-miR-212-3p","NS","grey80"
"hsa-miR-2277-3p",69.2561455093217,0.601271065723948,0.347456043538839,1.73049534438947,0.0835418123125003,0.37332409960547,"hsa-miR-2277-3p","NS","grey80"
"hsa-miR-3065-5p",408.539734255116,-0.248225282310803,0.142889094866391,-1.73718842955025,0.0823539165495882,0.37332409960547,"hsa-miR-3065-5p","NS","grey80"
"hsa-miR-323b-3p",350.755766165653,0.299954828454269,0.167779057715923,1.78779659713038,0.0738088300922079,0.37332409960547,"hsa-miR-323b-3p","NS","grey80"
"hsa-miR-340-3p",2335.09690457428,-0.18723670451781,0.107634602527275,-1.73955865605917,0.0819365442465831,0.37332409960547,"hsa-miR-340-3p","NS","grey80"
"hsa-miR-374b-5p",20116.4789978932,-0.157685932620697,0.0904395016563849,-1.74355154255281,0.0812373192344223,0.37332409960547,"hsa-miR-374b-5p","NS","grey80"
"hsa-miR-377-5p",70.6441613769806,0.561043294633605,0.319991358747157,1.75330764190078,0.0795492144855844,0.37332409960547,"hsa-miR-377-5p","NS","grey80"
"hsa-miR-412-5p",249.571947133637,0.397773672750611,0.224614556294811,1.7709167175636,0.0765745519219705,0.37332409960547,"hsa-miR-412-5p","NS","grey80"
"hsa-miR-4454",66.7308100560931,0.652498123325358,0.373436942121708,1.74727791958167,0.0805891412834403,0.37332409960547,"hsa-miR-4454","NS","grey80"
"hsa-miR-574-3p",4812.50779461888,0.139522148782136,0.079460345387267,1.75587141110632,0.0791103674939466,0.37332409960547,"hsa-miR-574-3p","NS","grey80"
"hsa-miR-576-3p",255.578845089985,0.307418822851144,0.171508735676794,1.79243827807389,0.0730627878242146,0.37332409960547,"hsa-miR-576-3p","NS","grey80"
"hsa-miR-656-3p",123.498193325491,-0.487022880731682,0.273320518983214,-1.78187456449837,0.0747696892447833,0.37332409960547,"hsa-miR-656-3p","NS","grey80"
"hsa-miR-6726-3p",39.0188741735169,1.02929867008779,0.587745508349278,1.75126590584868,0.0799001176389007,0.37332409960547,"hsa-miR-6726-3p","|log2FC| > 1","darkgreen"
"hsa-miR-550a-3p",112.14741622764,0.576728314747073,0.331881675419408,1.73775281210765,0.0822543786064209,0.37332409960547,"hsa-miR-550a-3p","NS","grey80"
"hsa-miR-34a-3p",59.4910745115129,-0.678156922654529,0.394511400296346,-1.7189792795471,0.0856181449135169,0.376364811144698,"hsa-miR-34a-3p","NS","grey80"
"hsa-miR-652-3p",2410.46571197741,-0.121194791873167,0.0709066178539721,-1.70921693265304,0.0874107734823043,0.376364811144698,"hsa-miR-652-3p","NS","grey80"
"hsa-miR-873-3p",154.35552790258,-0.391706773030435,0.228735972370364,-1.71248435028048,0.0868074462149864,0.376364811144698,"hsa-miR-873-3p","NS","grey80"
"hsa-miR-181b-5p",33543.7563060275,-0.234918787835382,0.137578367338266,-1.7075270798772,0.0877241289134259,0.376364811144698,"hsa-miR-181b-5p","NS","grey80"
"hsa-miR-338-3p",166.985211404948,-0.410620181866559,0.241253814538836,-1.70202565564185,0.0887505589827918,0.377722379030762,"hsa-miR-338-3p","NS","grey80"
"hsa-miR-29a-3p",20267.0900110769,-0.140047281871556,0.0827567835596145,-1.69227555552195,0.0905934463443712,0.380007602114497,"hsa-miR-29a-3p","NS","grey80"
"hsa-miR-548n",60.8749329810579,0.753626191810205,0.445502361120216,1.6916323179864,0.0907161005047764,0.380007602114497,"hsa-miR-548n","NS","grey80"
"hsa-miR-362-3p",614.402512297243,-0.216464010335553,0.128809706419085,-1.68049455552117,0.0928611327270563,0.385954082896828,"hsa-miR-362-3p","NS","grey80"
"hsa-miR-1270",254.513350745679,0.251855364330588,0.151818909390017,1.65891959929432,0.0971319946768234,0.391013666958908,"hsa-miR-1270","NS","grey80"
"hsa-miR-26a-1-3p",41.8085496146751,-0.628020543273185,0.376680554361576,-1.66724970535736,0.0954647628518892,0.391013666958908,"hsa-miR-26a-1-3p","NS","grey80"
"hsa-miR-32-3p",673.860701926852,-0.20625758537981,0.125108450756646,-1.6486303213922,0.0992233929313019,0.391013666958908,"hsa-miR-32-3p","NS","grey80"
"hsa-miR-361-5p",22493.0365214115,-0.116322909885971,0.0705041569328155,-1.64987307055975,0.0989688996452193,0.391013666958908,"hsa-miR-361-5p","NS","grey80"
"hsa-miR-4677-3p",131.46714378846,0.528773790646339,0.31810365026993,1.66226885544269,0.0964588795165973,0.391013666958908,"hsa-miR-4677-3p","NS","grey80"
"hsa-miR-548e-3p",337.761654876862,0.272840142839897,0.165234534395252,1.65122953163802,0.0986917151257463,0.391013666958908,"hsa-miR-548e-3p","NS","grey80"
"hsa-miR-671-5p",351.376747241236,-0.29611955600594,0.179095839974993,-1.65341392657298,0.0982466504569938,0.391013666958908,"hsa-miR-671-5p","NS","grey80"
"hsa-miR-590-3p",1423.84373485748,-0.176567494440372,0.107814781547476,-1.63769282751476,0.101485787583417,0.396988522017483,"hsa-miR-590-3p","NS","grey80"
"hsa-miR-485-3p",804.036086126292,0.216301456265169,0.133018185517822,1.62610439635104,0.103927448961483,0.403572283558458,"hsa-miR-485-3p","NS","grey80"
"hsa-miR-30e-5p",128274.727704787,-0.0887876079323446,0.0554902569663661,-1.60005760986403,0.109585803719713,0.422461214339762,"hsa-miR-30e-5p","NS","grey80"
"hsa-miR-342-3p",6035.72313125877,-0.135006752589659,0.0845835601158277,-1.59613466736068,0.110458730166982,0.422762909703843,"hsa-miR-342-3p","NS","grey80"
"hsa-miR-181d-5p",3659.51433552231,-0.302272682538459,0.191292784972591,-1.58015725779605,0.114070857404329,0.43346925813645,"hsa-miR-181d-5p","NS","grey80"
"hsa-miR-370-3p",1009.6160380667,0.20229656573797,0.128872525397514,1.56974161182902,0.116475236201486,0.439466848646743,"hsa-miR-370-3p","NS","grey80"
"hsa-miR-30c-1-3p",92.0531484054708,-0.533365156862478,0.343442241840312,-1.55299812278326,0.120423583084113,0.451164409864424,"hsa-miR-30c-1-3p","NS","grey80"
"hsa-miR-130b-5p",23054.2214316616,0.0983190982722735,0.0635585756501011,1.54690531162205,0.121886080058997,0.453108042879877,"hsa-miR-130b-5p","NS","grey80"
"hsa-miR-30c-5p",91115.3549764886,0.111321518662849,0.0721105033942498,1.54376288367064,0.122645786042673,0.453108042879877,"hsa-miR-30c-5p","NS","grey80"
"hsa-miR-181c-5p",5552.62971450611,-0.362111206751119,0.236521529461057,-1.53098623865757,0.125772793761405,0.453500010393157,"hsa-miR-181c-5p","NS","grey80"
"hsa-miR-411-5p",1280.46504186047,0.161918903037021,0.105567080619405,1.53380108729896,0.125078595434151,0.453500010393157,"hsa-miR-411-5p","NS","grey80"
"hsa-miR-181a-5p",72614.5221883147,-0.24847327866032,0.162331546525927,-1.53065306145306,0.125855160256985,0.453500010393157,"hsa-miR-181a-5p","NS","grey80"
"hsa-miR-376a-3p",122.077531868675,0.452989579604863,0.296184915354785,1.52941475450311,0.126161657026668,0.453500010393157,"hsa-miR-376a-3p","NS","grey80"
"hsa-miR-4705",334.101765770354,-0.260944854564513,0.171096706222872,-1.52513078904397,0.127226479077131,0.454258301134456,"hsa-miR-4705","NS","grey80"
"hsa-miR-3605-3p",142.163502132363,0.417627068216063,0.277058949441934,1.5073581599052,0.131718877257112,0.467162951338558,"hsa-miR-3605-3p","NS","grey80"
"hsa-miR-19a-3p",2501.56378061369,-0.139410892786927,0.0929856987698764,-1.49927241103974,0.133802976551175,0.471411811425332,"hsa-miR-19a-3p","NS","grey80"
"hsa-miR-199a-5p",58702.3135688435,-0.126205703601235,0.0845028823295159,-1.49350767834286,0.135304345863223,0.473565210521281,"hsa-miR-199a-5p","NS","grey80"
"hsa-miR-532-3p",768.976843343269,-0.178778959916379,0.120074228817675,-1.48890366964458,0.136512737110411,0.474671739495023,"hsa-miR-532-3p","NS","grey80"
"hsa-miR-10399-5p",47.4296377822372,-0.644992135803149,0.435327296579291,-1.48162575807067,0.138439901362942,0.475161467903776,"hsa-miR-10399-5p","NS","grey80"
"hsa-miR-382-5p",740.609487123373,0.192255994164911,0.129730641703519,1.48196287045496,0.138350174713746,0.475161467903776,"hsa-miR-382-5p","NS","grey80"
"hsa-miR-488-3p",186.113914794543,-0.382329648358852,0.26050912563526,-1.46762478061576,0.142206172950711,0.484959512883193,"hsa-miR-488-3p","NS","grey80"
"hsa-miR-1267",70.8118068423365,-0.581704073998208,0.40912943180848,-1.42180940497704,0.155081588566227,0.503798280852229,"hsa-miR-1267","NS","grey80"
"hsa-miR-1277-5p",40.2048380745112,-0.624655704426548,0.435091830483204,-1.43568704503787,0.15109141322821,0.503798280852229,"hsa-miR-1277-5p","NS","grey80"
"hsa-miR-130a-5p",29.5500986382567,1.03984988256456,0.734131181062335,1.41643606672561,0.156647870414479,0.503798280852229,"hsa-miR-130a-5p","|log2FC| > 1","darkgreen"
"hsa-miR-152-5p",66.2467171355321,0.502861743562921,0.35285652236405,1.42511675905513,0.154123452960624,0.503798280852229,"hsa-miR-152-5p","NS","grey80"
